"WOKINGHAM, SINDLESHAM HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,778,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.54,1.23,3.19,
February,,,,,,,,,1.62,0.81,0.71,
March,,,,,,,,,1.90,0.03,0.99,
April,,,,,,,,1.52,1.46,1.02,1.90,
May,,,,,,,,1.11,1.71,1.47,1.53,
June,,,,,,,,3.06,2.14,1.22,0.53,
July,,,,,,,,3.58,2.05,1.20,1.78,
August,,,,,,,,2.99,2.81,1.00,2.56,
September,,,,,,,,5.03,1.15,0.41,2.89,
October,,,,,,,,1.62,4.14,3.52,1.11,
November,,,,,,,,3.19,2.08,6.68,3.96,
December,,,,,,,,3.50,2.28,4.86,2.27,
Total,,,,,,,,,26.88,23.45,23.42,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.60,26.88,23.45,23.42,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,
