WOKINGHAM-SINDLESHAM-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU772697,Long,-0.8911356,Lat,51.421065,Elevation,200,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.54,1.23,3.19,1.12,2.25,1.91,1.52,0.66,4.15,4.53,2.37,3.91,2.62,2.74,2.97,4.71,1.53,1.84,1.78,1.5,4.99,1.51,0.72,2.79,1.83,0.91,1.29,2.75,,,,,
February,,,,,,,,,1.62,0.81,0.71,1.52,0.11,3.48,0.11,2.35,1.95,4.14,0.53,1.04,2.25,2.15,0.73,1.08,1.2,1.69,2.52,1.39,1.12,1.15,3.83,5.38,0.71,1.53,2.28,1.32,,,,,
March,,,,,,,,,1.9,0.03,0.99,0.12,1.59,2.32,2.08,0.47,2.07,3.56,0.2,1.12,2.88,3.25,1.96,0.35,0.16,0.56,1.24,4.66,0.78,1.6,0.72,4.03,2.32,0.32,2.47,0.86,,,,,
April,,,,,,,,1.52,1.46,1.02,1.9,3.28,1.99,1.1,1.58,3.02,2,2.04,0.14,2.32,1.4,1.4,1.23,1.04,1.42,1.09,1.84,1.84,1.29,1.47,2.49,2.75,1.65,2.81,0.25,0.3,,,,,
May,,,,,,,,1.11,1.71,1.47,1.53,2.97,4.78,1.61,0.45,1.04,0.96,3.13,1.72,1.24,1.12,1.19,2.93,2.2,0.6,1.65,3.23,1.51,2.46,2.32,1.29,2.38,4.81,1.74,2.57,4.34,,,,,
June,,,,,,,,3.06,2.14,1.22,0.53,0.94,0.95,1.78,1.34,3.12,3.97,1.73,0.73,1.05,0.84,1.95,0.55,1.35,1.59,2.45,2.95,1.49,1.79,0.59,1.21,1.04,1.41,1.47,4.63,2.14,,,,,
July,,,,,,,,3.58,2.05,1.2,1.78,3.25,2,1.39,1.37,0.42,3.69,0.88,2.31,2.96,2.09,4.12,1.47,1.82,1.5,3.11,1.89,1.28,0.97,1.99,4.04,1.18,0.38,3.63,2.83,0.21,,,,,
August,,,,,,,,2.99,2.81,1,2.56,5.14,2.39,0.38,2.85,2.48,0.29,2.26,2.17,1.86,0.12,4.67,1.92,1.53,1.38,1.24,3.62,0.28,3.09,1.52,4.05,4.24,2.11,1.69,2.92,0.47,,,,,
September,,,,,,,,5.03,1.15,0.41,2.89,1.98,2,2.92,1.84,3.72,3.4,1.46,1.19,0.57,1.01,0.18,1.27,1.22,2.52,2.31,4,0.93,2.31,1.65,3.25,3.05,2.46,2.29,2,1.88,,,,,
October,,,,,,,,1.62,4.14,3.52,1.11,0.49,4.08,1.49,1.4,3.27,1.85,2.85,2.59,4.96,3.1,1.54,3.23,3.45,3.79,3.58,0.87,0.4,2.45,6.67,0.6,0.67,3.41,2.76,2.04,3.24,,,,,
November,,,,,,,,3.19,2.08,6.68,3.96,3.16,1.29,0.86,1.6,4.09,3.33,1.58,3.49,4.67,6.52,2.83,1.85,1.42,3.92,0.26,4.23,1.14,1.85,2.69,5.25,6.04,3.06,1.13,4.53,1.61,,,,,
December,,,,,,,,3.5,2.28,4.86,2.27,0.51,0.5,0.46,5.89,2.42,2.22,3.13,3.07,1.2,1.39,1.48,2.89,1.37,1.8,2.99,2.43,2.45,3.21,1.24,1.51,1.96,2.44,0.63,2.45,2.24,,,,,
Total,,,,,,,,,26.88,23.45,23.42,24.48,23.93,19.7,22.03,27.06,29.88,31.29,20.51,26.9,25.34,27.5,23,21.54,21.41,22.77,30.6,18.87,26.31,24.4,28.96,35.51,26.59,20.91,30.26,21.36,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS Station src_id 6090 WOKINGHAM: SINDLESHAM HO Start 1927 and is Current but note the gap from 19555.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from 1950s record and is close the Sindlesham House. Stated altitude is about 20 ft. high. The house is 100m or so NE  and the descriptions on the records suggest the gauge is in a walled area on the NE side of the house, therefore position might be 200m NE, but this is still lower than the stated altitude.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
