WOLDINGHAM-RES-(NEW-GAUGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ378547,Long,-0.02511,Lat,51.27522,Elevation,840,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,5.1,2.1,3.75,2.49,3.02,2.5,2.7,1.47,5.85,6.33,4.16,5.34,2.55,2.82,4.13,6.39,2.85,2.98,3.81,3,4.57,1.59,1.15,4.38,2.8,1.5,1.75,3.8,4.7,2.52,2.95,3.15,3.25
February,,,,,,,,,1.8,0.78,1.3,3.2,0.63,2.9,0.4,4.2,2.26,5.3,1.06,1.85,2.53,3.31,0.9,2.24,1.11,2.45,3.15,2.03,2.39,1.51,5.19,7.28,1.1,1.9,2.6,2.1,0.4,4.6,2.05,0.01,2.7
March,,,,,,,,,2.85,0,2,0.4,2,4.05,2.63,0.32,1.48,3.8,0.41,1.79,3.1,3.64,2.54,0.44,0.09,1.5,1.63,7.73,0.93,0.69,1.68,4.42,4.5,0.5,3,1.6,0.85,1.77,1.8,2.4,2.05
April,,,,,,,,,2.45,1.3,2.25,4.8,2.88,0.96,3.12,3.65,2.46,3.7,0.4,3.12,2.1,1.96,1.65,1.46,1.89,1.52,3.12,2.12,1.93,2.1,3.65,3.5,1.95,2.65,0.37,0.4,1.4,0.4,1.3,,0.95
May,,,,,,,,,2.75,2.33,3.28,3.37,4.41,1.9,0.7,1.87,0.42,2.5,2.21,1.9,1.57,2.31,3.68,2.76,0.52,2.53,3.89,1.78,1.85,1.91,1.34,2.43,1.7,2.1,3.23,4.7,0.3,1.7,2.01,1,1.8
June,,,,,,,,,3.45,1.22,0.55,1.65,1.49,1.72,1.49,3.65,2.92,2.2,0.6,1.13,0.65,2.18,0.13,1.71,2.1,2.27,3.95,3.11,3.68,1.22,2.05,1.65,2.23,1.8,4.81,2.1,3.1,1.7,4.65,1.1,1.7
July,,,,,,,,,1.4,2.52,3.55,3.23,2.7,1.49,2.09,0.85,4.95,0.86,1.4,2.45,2.91,2.83,2.54,1.95,2.48,3.62,2.95,1.73,1.95,1.22,3.04,2.4,0.83,4.14,3.5,0.2,,3.55,1.8,1.2,3.45
August,,,,,,,,,3.5,2.73,4.1,6.4,0.94,0.78,2.17,3.35,0.63,2.05,1.73,3.4,0.1,5.41,3.27,1.33,3.31,2.46,5.85,0.25,6.15,1.34,2.42,3.95,3.45,2.05,3.65,1.05,3.3,1.75,3.4,1.3,2.85
September,,,,,,,,,0.75,0.15,4.05,2.2,2.25,2.1,2.22,4.7,2.57,2.16,3.01,1.69,1.77,0.87,2.33,2.36,3.06,2.59,4.39,1.45,1.9,0.67,4.26,3.1,3.43,4.3,2.9,2.9,3.35,3,5.7,,4.3
October,,,,,,,,,6,4.45,2.25,1.02,7.48,2.25,2.77,4.67,2.65,3.17,4.26,8.2,3.39,1.75,3.92,3.69,5.18,4.72,1.34,0.36,2.06,8.28,0.41,1.55,3.66,4.73,2.7,5.2,1.55,1.65,3.55,,6.85
November,,,,,,,,,3.85,8,5.25,4.5,1.76,1.23,4.12,5.94,5.05,2.22,4.18,6.9,8.66,3.55,2.07,2.28,5.53,0.44,5.14,1.52,1.85,3.32,7.05,5.89,3.9,1.7,6.2,1.6,1.05,2.7,2.25,3.15,5.75
December,,,,,,,,,3.95,8.2,2.6,0.85,0.95,0.5,8.3,4.57,3.9,4.94,3.98,2.1,2.13,3.28,3.38,2.48,2.6,3.99,3.37,2,5.34,2.2,2.28,3.7,3.15,1,2.27,3.1,4.3,2.35,3.65,6.05,4.04
Total,,,,,,,,,37.85,33.78,34.93,34.11,30.51,22.38,32.71,39.24,35.14,39.23,27.4,39.87,31.46,33.91,30.54,29.09,30.72,31.07,42.59,27.08,34.6,26.05,34.52,44.25,32.7,28.37,36.98,28.75,,27.69,35.11,,39.69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 Old gauge on top of reservoir removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Jan 18 Inspection Stem blocked with tree debris Measure N/A Site o/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 July Estimated Gauge blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 Mar Estimated Gauge out of order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 Apr Sept Oct Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRC_ID 6615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
