"WALDINGHAM RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,78,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.65,3.03,3.78,1.73,2.92,2.95,3.40,2.55,4.75,1.50,3.55,
February,0.60,0.33,2.84,3.98,0.75,4.20,3.10,5.00,1.75,0.67,1.30,
March,1.60,1.80,2.20,2.14,1.50,0.90,0.35,3.70,2.65,0.00,1.90,
April,3.20,1.52,3.39,2.55,3.86,2.50,5.05,2.10,2.00,1.35,2.10,
May,1.00,1.57,1.45,2.91,3.58,2.55,1.39,1.35,2.55,2.07,3.29,
June,1.15,0.09,1.61,0.53,2.75,0.27,3.90,4.48,3.10,1.12,0.55,
July,5.20,0.21,3.96,3.42,5.15,2.90,1.60,2.50,1.95,2.37,3.35,
August,1.75,1.42,3.12,2.34,3.30,2.45,3.91,6.50,3.50,2.64,3.95,
September,4.80,1.17,2.72,1.70,4.90,1.90,1.10,6.22,0.80,0.12,3.98,
October,1.50,1.56,1.25,6.70,4.10,4.35,2.90,2.26,5.80,4.40,2.10,
November,1.80,1.59,2.24,2.10,3.90,2.85,6.60,3.31,3.40,7.70,,
December,3.05,2.01,4.49,3.42,4.40,3.40,0.64,5.50,4.00,7.80,,
Total,29.30,16.30,33.05,33.52,41.11,31.22,33.94,45.47,36.25,31.74,,
Calc annual,29.30,16.30,33.05,33.52,41.11,31.22,33.94,45.47,36.25,31.74,26.07,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,
