LINLITHGOW ACADEMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT004773,Long,-3.597692,Lat,55.978315,Elevation,170,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,1.62,3.88,1.79,4.15,4.17,4.14,1.61,2.21,3.46,3.55,2.32,4.98,2.08,3.96,3.33,4.66,5.93,3.01,2.94,2.98,4.48,4.94,3.81,7.59,1.61,4.95,1.99,3.79,3.01,,,,,,,
February,,,,,,1.9,1.63,2.5,1.22,1.51,3.38,4.6,2.44,2.76,3.65,3.76,4.68,0.73,4.33,1.82,4.86,0.59,2.62,4.12,0.84,3.25,4.46,1.82,5.67,1.17,0.88,2.23,0.06,2.29,,,,,,,
March,,,,,,2.96,3.16,2.86,4.01,4.26,1.49,2.83,3.4,4.24,4.63,2.21,3.2,1.98,1.2,2.32,3.93,4.53,1.82,1.76,1.3,2.98,2.65,2.74,2.43,0.4,2.79,1.41,2.43,1.45,,,,,,,
April,,,,,,1.71,0.91,1.4,1.41,3.69,3.75,1.6,0.66,3.16,1.86,2.1,2.4,1.83,0.88,2.33,1.59,1.24,2.45,2.63,1.83,4.96,1.89,1.51,1.03,1.77,0.97,2.31,3.22,,,,,,,,
May,,,,,,0.79,4.87,4.41,2.41,2.36,1.88,1.54,1.03,2.23,2.83,1.86,5.56,2.03,2.95,0.68,3.86,2.15,2.31,1.13,6.51,5.84,2.97,2.14,1.74,2.17,1.97,3.31,3.01,2.43,,,,,,,
June,,,,,,0.26,1.63,3.53,1.65,2.12,1,1.49,4.4,2.92,0.68,1.79,3.23,2.59,0.55,2.08,1.4,0.35,1.87,1.32,3.27,0.38,3.39,3.41,5.14,2.02,2.19,5.17,1.03,1.29,,,,,,,
July,,,,,,2.13,1.56,2.53,3.94,3.35,3.96,1.71,2.39,0.83,3.16,3.8,4.19,1.91,3.48,0.97,3.38,2.4,3.26,3.12,3.91,1.9,3.59,3.64,2.18,2.94,3.7,4.87,2.39,0.94,,,,,,,
August,,,,,,3.4,5.76,4.86,2.57,2.56,6.07,1.9,4.51,1.11,2.47,4.82,4.51,5.2,2.05,2.37,6.42,6.52,1.56,5.41,2.95,3.41,1.73,7.15,4.61,4.77,5.71,4.95,0.43,,,,,,,,
September,,,,,,2.3,1.12,1,4.12,2.04,0.79,1.31,2.88,2.74,0.76,2.64,1.56,1.35,5.56,2.5,1.79,1.94,1.6,3.56,3.91,4.08,3.45,5.79,3,0.5,3.76,1.58,2.94,,,,,,,,
October,,,,,,2.37,5.79,7.56,1.45,4.73,2.5,3.54,3.25,1.86,1.98,3.75,6.62,4.18,5.53,1.52,1.19,4.51,1.99,3.63,3.2,2.64,5.08,4.71,4.62,3.55,3.98,2.26,4.83,2.58,,,,,,,
November,,,,,,4.58,4.29,1.48,2.92,1.5,3.52,6.32,2.88,4.24,5.5,2.06,4.66,5.2,2.48,5.74,4.1,2.03,1.51,3.85,2.16,0.65,5.67,2.2,4.14,4.5,4.03,4.79,2.36,1.58,,,,,,,
December,,,,,,2.73,1.97,4.65,1.92,4.48,2.06,3.28,5.79,2.67,7.41,5.82,3.64,2.44,2.9,4.51,3.89,4.82,3.62,3.3,5.91,2.47,0.88,1.77,3.99,6.56,1.88,1.65,6.88,0.9,,,,,,,
Total,,,,,,26.75,36.57,38.57,31.77,36.77,34.54,31.73,35.84,32.22,38.48,36.93,49.23,31.52,35.87,30.17,41.07,37.01,27.62,36.77,38.77,37.04,40.7,40.69,46.14,31.96,36.81,36.52,33.37,,,,,,,,
