Rainfall at,LONDONDERRY CREGGAN RESERVOIR
,
Station no,6245,
,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919
January,4.48,1.70,2.90,3.11,2.23,4.43,3.58,3.28,3.19,4.22,
February,5.32,3.63,2.39,2.34,6.62,3.57,4.87,2.83,3.83,1.06,
March,2.54,2.05,4.80,3.71,5.00,1.74,1.89,2.89,1.31,4.68,
April,3.17,2.24,2.69,3.61,2.06,3.84,5.55,4.03,2.15,3.15,
May,3.38,1.78,1.53,3.04,2.41,1.27,6.05,3.36,2.29,1.36,
June,4.60,2.34,7.35,3.31,1.97,3.79,2.66,2.89,3.84,3.81,
July,4.34,3.04,4.29,2.56,3.31,5.29,3.23,3.28,3.57,1.42,
August,9.28,2.57,4.71,2.08,3.21,4.02,2.53,8.47,5.25,3.79,
September,1.20,2.14,2.32,3.39,2.86,1.49,2.26,2.59,6.80,3.37,
October,2.60,2.43,3.53,1.99,1.73,1.93,6.53,7.92,5.15,1.83,
November,4.41,4.66,5.18,4.19,4.42,3.21,5.02,6.47,3.84,4.44,
December,3.31,5.86,5.32,4.40,5.30,5.75,3.39,4.43,5.43,7.03,
Total,48.63,34.44,47.01,37.73,41.12,40.33,47.56,52.44,46.65,40.16,
Calc annual,48.63,34.44,47.01,37.73,41.12,40.33,47.56,52.44,46.65,40.16,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
