Rainfall at,LONDONDERRY (CREGGAN RESERVOIR),
Grid ref,IC415171,Long,-7.352203,Lat,54.999838
Station no,6245,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,4.15,6.10,1.46,4.09,5.03,5.21,5.16,5.25,3.56,4.23,
February,3.47,2.67,1.53,3.85,3.26,2.25,2.08,4.84,0.94,4.86,
March,3.31,2.00,1.01,2.97,1.36,1.34,2.49,1.89,2.71,1.32,
April,2.67,1.39,3.10,1.51,2.34,2.01,1.17,2.17,4.28,2.53,
May,1.24,1.60,2.54,4.50,3.42,2.36,1.49,3.29,0.99,1.77,
June,2.15,2.94,2.52,3.63,3.51,3.73,2.24,5.89,2.14,2.82,
July,3.49,2.24,5.47,4.12,1.07,4.56,6.45,4.55,3.88,4.50,
August,3.53,6.14,5.00,4.45,1.31,5.91,3.88,4.53,1.62,5.93,
September,2.36,3.35,3.85,5.55,4.41,4.08,6.27,3.26,1.25,2.90,
October,2.08,4.45,2.84,5.30,3.80,3.81,4.18,3.97,4.83,3.07,
November,4.76,3.71,4.63,4.94,1.40,3.94,1.37,2.82,5.28,3.61,
December,5.61,5.78,3.69,5.79,3.98,4.18,5.51,3.61,4.21,4.89,
Total,38.82,42.37,37.64,50.70,34.89,43.38,42.29,46.07,35.69,42.43,
Calc annual,38.82,42.37,37.64,50.70,34.89,43.38,42.29,46.07,35.69,42.43,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
