"BROMSGROVE, WASHING STOCKS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO959732,Long,-2.061625,Lat,52.356845,Elevation,366,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.25,1.58,2.08,1.78,2.66,1.12,3.18,2.82,2.77,5.44,3.68,5.92,3.3,4.78,1.99,1.62,2.13,1.9,4.27,1.51,0.63,2.46,2.07,0.9,1.01,2.4,3.03,1.13,2.45,3.16,5.5
February,,,,,,,,,,,0.5,2.34,0.17,2.37,0.42,2.29,2.77,4.03,0.51,0.92,2.56,2.42,1,1.3,1.42,1.77,1.62,1.24,1.06,0.65,4.68,2.71,0.58,1.58,2.35,1.39,0.44,2.56,4.14,0.12,2.08
March,,,,,,,,,,,2.46,0.22,1.33,2.29,2.09,0.48,1.68,2.55,0.41,1.51,1.43,2.16,1.84,0.85,0.43,0.96,0.83,5.42,1.13,1.94,1.32,4.57,1.93,1.27,2.1,2.5,1.07,1.93,1.16,1.68,1.18
April,,,,,,,,,,,3.27,3.45,3.31,0.84,2.02,3.28,1.81,2.7,0.12,1.79,3.33,1.68,1.09,0.83,1.73,0.97,2.34,1.99,2.71,2.26,2.21,2.56,2.08,2.5,0.63,1.25,1.06,0.1,0.49,2.78,0.98
May,,,,,,,,,,,1.38,4.4,5.85,1.49,0.9,0.78,1.09,1.85,1.58,1.09,2.75,2.67,3.55,4.03,0.62,2.68,2.94,2.36,2.15,2.66,1.45,3.29,2.74,2.47,2.1,4.28,0.63,1.26,2.12,1.11,1.61
June,,,,,,,,,,,1.78,3.92,1.04,2.68,0.91,2.52,3.63,0.71,1.72,1.63,0.69,1.12,0.04,2.16,1.64,2.79,2.86,1.38,3.96,0.33,2.29,0.98,1.43,3.64,2.95,2.79,2.24,1.41,4.09,0.9,2.01
July,,,,,,,,,,,4.81,4.72,3.24,2.17,1.12,0.46,5.42,2.6,3.05,6.22,2.65,4.83,1.66,1.26,3.4,2.82,1.39,2.45,1.38,2.45,2.74,0.94,0.73,3.35,3.52,1.38,3.56,3.57,2.83,1.91,3.33
August,,,,,,,,,,,4.92,4.43,2.26,0.71,1.99,1.57,0.71,0.53,3.35,1.96,0.23,3.96,2.18,1.62,2.35,1.99,5.23,1.08,4.54,1.36,3.48,4.83,3.8,2.8,5.37,0.59,5.19,3.61,2.8,1.27,4.84
September,,,,,,,,,,,4.42,2.69,3.02,0.5,1.96,3.19,2.41,2.14,1.8,1.28,1.58,0.6,1.16,1.77,3.09,1.43,3.09,1.54,2.81,1.48,3.36,2.03,1.29,2.64,1.8,1.46,2.53,4.07,4.83,0.23,4.54
October,,,,,,,,,,,2.8,0.84,3.31,3.55,1.28,3.01,1.5,2.53,2.62,3.46,3.98,2.33,2.82,2.01,3.07,3.27,0.59,0.39,2.87,4.91,0.8,0.68,4.85,2.15,3.5,1.34,1.58,1.31,2.13,2.37,5.6
November,,,,,,,,,,,3.37,3.38,1.29,0.94,2.22,5.5,2.48,1.1,3.14,3.59,5.97,2.75,1.4,1.69,4.37,0.28,4.63,1.62,2.02,3.04,4.47,6.76,2.34,1.31,5.38,3.27,0.65,2.14,2.06,3.81,3.43
December,,,,,,,,,,,2.87,0.98,0.85,0.32,4.45,3.46,2.48,2.51,4.2,1.86,1.66,1.28,3.33,1.21,1.66,3.35,2.55,2.51,4.19,1.49,1.88,2.44,3.18,1.14,1.85,2.17,2.93,2.61,3.06,4.78,3.44
Total,,,,,,,,,,,36.83,32.95,27.75,19.64,22.02,27.66,29.16,26.07,25.27,30.75,30.51,31.72,23.37,23.51,25.77,23.93,30.2,23.88,33.09,24.08,29.31,34.25,27.02,25.75,32.56,24.82,24.91,25.7,32.16,24.12,38.54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015,WASHING STOCKS P STA ,01/01/1930,31/12/1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
