WISLEY-OUTFALL-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ060597,Long,-0.48006,Lat,51.3265,Elevation,53,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,3.49,1.43,2.15,1.45,1.79,0.89,4.78,4.42,2.58,4.33,2.67,2.32,2.26,4.72,1.49,1.68,1.64,1.53,3.77,0.79,0.77,3.09,1.94,0.87,1.29,2.44,3.98,1.52,2.07,2.18,2.22
February,,,,,,,,,,,0.7,1.59,0.32,3.91,0.24,2.91,1.68,3.97,0.4,1.12,1.64,2.06,0.81,1.35,0.65,1.35,2.24,1.22,1.13,0.9,3.95,5.9,0.78,1.46,2.36,1.34,0.34,3.16,1.84,0.06,2.14
March,,,,,,,,,,,1.31,0.21,1.46,2.96,2.22,0.35,1.53,3.39,0.17,1.01,3.38,3.54,1.4,0.37,0.16,0.91,1.25,4.78,0.73,0.99,0.86,3.47,2.74,0.36,2.09,0.93,0.56,1.1,1.39,2.43,1.51
April,,,,,,,,,,,1.46,4.11,2.3,0.64,2.15,2.73,1.57,2.64,0.06,2.79,2.18,1.25,1.16,1.14,1,1.2,1.55,1.73,1.36,2.39,2.94,2.68,1.39,1.83,0.23,0.18,1.12,0.33,1.06,2.2,0.66
May,,,,,,,,,,,2.68,2.42,4.38,5.03,0.67,1.41,0.74,2.61,1.68,1.61,1.19,1.67,3.15,2.42,0.91,1.42,2.91,1.45,1.96,2.02,1.34,2.52,1.87,1.35,2.25,3.55,0.21,1.57,2.52,0.66,1.78
June,,,,,,,,,,,0.85,1.5,1.46,2.11,1.4,3.7,3.49,1.85,0.62,1.32,0.61,2.68,1.35,1.74,1.97,2,2.62,2.52,3.33,0.75,1.05,0.93,1.84,,3.7,2.1,1.83,0.91,3.56,0.56,1.56
July,,,,,,,,,,,2.3,3.59,3.17,1.32,3.02,2.34,3.15,0.65,1.18,2.1,2.26,4.99,1.77,2.48,1.56,4.61,1.88,6.01,0.98,1.56,3.88,1.73,0.53,,2.73,0.31,4.64,2.96,2.7,2.95,2.46
August,,,,,,,,,,,2.74,4.05,1.52,0.78,1.74,3.16,0.88,1.74,2.42,2.34,0.06,5.56,2.29,1.35,1.42,1.56,3.66,0.41,3.02,1.18,2.28,2.93,3.3,1.54,2.56,1.02,3.74,1.93,3.27,1.87,3.93
September,,,,,,,,,,,3.52,1.96,2.16,2.79,1.37,3.42,3.18,2.08,1.51,0.77,1.22,0.33,1.18,1.79,1.94,1.96,2.91,0.9,1.15,0.61,2.72,2.15,2.99,1.64,2.59,1.3,2.63,2.93,3.57,0.06,2.59
October,,,,,,,,,,,1.23,0.62,5.52,1.97,1.47,2.95,2.23,2.93,2.57,5.15,2.47,1.24,3.59,2.64,3.03,2.89,1.1,0.18,1.77,5.57,0.39,0.52,2.71,3.13,1.91,2.9,1.72,1.52,2.29,2.84,6.53
November,,,,,,,,,,,5.57,2.77,1.27,1.01,2.11,4.8,2.81,1.52,3.77,4.77,6.85,2.83,1.85,1.31,3.28,0.54,4.07,1.03,1.53,2.23,5.21,6.25,2.82,1.25,3.92,1.3,0.67,2.48,1.94,2.85,4.19
December,,,,,,,,,,,1.93,0.63,0.48,0.48,5.65,2.54,2.17,3.79,3.56,0.82,1.25,1.62,2.93,1.44,1.82,3.51,2.3,2.62,2.99,1.4,1.79,2.11,1.98,0.65,2.06,2.22,3.21,2.08,2.69,4.23,2.76
Total,,,,,,,,,,,27.78,24.88,26.19,24.45,23.83,31.2,28.21,31.59,20.52,28.13,25.78,30.09,23.74,22.75,19.23,23.63,28.13,24.38,23.72,20.39,27.18,34.28,24.89,,27.69,19.59,24.65,22.49,28.9,22.89,32.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 Not printed Low. Gauge leaking until July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Jan 14th Inspection. Gauge sound. Site o/e. Recommended move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 June Gauge installed between filter beds at foot of slope to S as recommended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post 1960 known as WISLEY S WKS SRC_ID 6457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
