WINDERMERE NURSERIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD410982,Long,-2.909775,Lat,54.375869,Elevation,350,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,3.59,11.55,6.76,10.16,6.8,10.07,2.79,7.86,6.9,10.4,9.51,4.89,2.15,7.69,11.98,8.9,5,8.89,4.65,8.29,5.37,5.31,7.57,5.33,5.1,6.12,5.94,5.63,8.58,7.4,3.7,10.6
February,,,,,,,,,,2.07,0.7,6.81,0.09,6.13,0.46,6.78,3.23,9.8,3.6,8.67,2.43,8.36,2.91,4.61,2.85,7.96,4.62,1.09,4.27,6.05,8.67,7.93,2.16,3.33,5.73,1.87,1.24,6.25,7.2,2.55,6.79
March,,,,,,,,,,1.71,3.82,0.93,5.05,4.84,4.38,,4.49,2.5,3.3,4,8.11,4.01,6.16,2.13,0.78,4.42,3.15,6.11,4.17,2.94,4.73,6.49,5.58,1.37,4.53,3.18,3.2,5.74,1.9,5.51,2.08
April,,,,,,,,,,2.42,2.61,2.93,5.25,2.87,4.2,,0.94,4,0.8,2.77,2.84,2.2,3.74,4.1,4.78,3.36,1.52,5.97,2.84,7.33,5.49,3.7,4.98,4.16,2.52,4.19,1.41,1.51,1.88,6.25,5.79
May,,,,,,,,,,3.58,2.22,3.83,5.6,3.43,5.36,,1.04,3,7.4,1.29,1.39,4.4,5.58,7.19,3.41,5.46,1.61,3.41,2.19,3.39,2.28,2.46,3.76,3.23,3.72,3.34,3.79,4.63,5.93,1.43,3.56
June,,,,,,,,,,2.66,2.31,7.32,3.49,2.95,4.94,6.3,5.53,3,8.37,4.25,1.23,0.5,0.95,5.91,4.85,4.53,4.52,3.89,6.56,0.9,3.43,1.53,4.54,4.42,5.77,5.1,2.81,2.45,4.68,5.73,3.52
July,,,,,,,,,,6.63,3.99,6.69,6.11,3.61,2.04,2.2,6.55,3.8,10,9.37,6.7,2.4,4.65,5.34,3.62,3.94,5.57,4.1,2.81,3.56,5.92,4.44,2.96,7.15,6.11,2.49,5.12,3.89,4.34,6.08,7.9
August,,,,,,,,,,7.77,9.31,4.16,1.58,3.64,6.96,4.4,4.31,3.3,4.5,3.31,1.95,7.18,6.07,10.49,4.84,2.91,6.29,0.2,7,3.73,8.68,7.12,7.56,7.72,7.04,3.43,9.75,6.05,5.68,0.86,4.72
September,,,,,,,,,,3.02,4,2.21,7.72,1.17,9.01,10.53,7.45,4.6,3.6,2.98,5.49,2.16,7.09,7.81,7.36,5.78,11.01,4.25,7.76,1.53,13.28,8,5.54,10.46,12.21,5.76,4.78,6.28,9.53,1.46,5.09
October,,,,,,,,,,8.57,11.38,4.99,10.35,4.82,10.75,10.91,5.88,4.1,16.6,3.27,7.43,8.15,7.56,8.44,7.62,7.93,1.04,1.31,5.6,8.03,5.11,0.69,6.31,3.4,15.91,5.47,6.15,8.73,8.61,6.88,5.08
November,,,,,,,,,,13.31,8.6,13.56,5.4,2.75,1.3,6.91,7.12,2.8,11.7,11.92,8.06,4.81,1.99,4.73,10.7,0.26,8.94,8.65,6.2,11.48,6.79,12.73,3.48,11.14,13.13,3.5,2.53,2.61,1.89,8.08,12.26
December,,,,,,,,,,11.05,7.41,6.44,10.66,1.71,12.03,5.03,10.34,6.1,7.21,4.23,8.06,4.05,9.68,3.94,8.12,5.12,7.54,2.16,8.55,13.07,3.94,13.52,6.78,4.68,12.13,11.01,7.91,7,6.21,12.02,7.37
Total,,,,,,,,,,66.38,67.9,66.63,71.46,44.72,71.5,,64.74,53.9,87.48,65.57,58.58,50.37,64.07,76.67,67.83,56.67,64.7,45.79,66.24,67.38,73.63,76.18,58.98,66.16,94.92,55.28,54.32,63.72,65.25,60.55,74.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1935 Mar, Apr, May from surrounding stations so omitted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Most of 1937 and 1938 estimated and in pencil but totals not classed as estimates so left as is.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948 Sept mistranscription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
