"MASHAM MOOR (ROUNDHILL RES.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3409,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.85,7.47,5.09,-999.00,3.65,5.78,5.48,4.54,9.23,1.87,6.31,
February,3.05,0.22,4.28,7.56,1.27,6.13,3.83,2.48,4.57,1.31,1.91,
March,4.32,2.89,3.42,2.19,2.25,1.65,1.84,3.36,4.54,0.25,3.81,
April,7.10,1.30,4.04,3.40,2.70,4.99,2.25,3.22,1.08,1.66,4.10,
May,3.78,1.98,1.71,3.59,7.20,4.96,2.96,2.32,3.03,2.58,1.35,
June,1.38,0.96,2.08,1.23,2.38,0.20,4.46,3.50,5.34,1.37,2.51,
July,6.96,3.28,6.18,3.35,6.74,1.82,3.74,7.52,1.16,2.88,7.15,
August,1.69,6.04,4.81,5.48,3.61,3.50,3.77,9.67,5.41,3.12,4.12,
September,1.20,1.81,5.23,4.38,5.40,2.95,3.39,6.20,0.56,1.18,6.09,
October,5.81,1.95,1.39,4.76,5.09,4.64,4.54,5.81,6.82,4.27,4.13,
November,2.90,2.59,1.73,6.46,3.52,2.58,9.78,5.14,6.01,5.44,5.05,
December,4.85,6.12,5.22,3.87,6.43,6.13,1.58,4.55,2.71,9.06,4.31,
Total,46.89,36.61,45.18,49.21,50.24,45.33,47.62,58.31,50.46,34.99,50.84,
Calc annual,46.89,36.61,45.18,46.27,50.24,45.33,47.62,58.31,50.46,34.99,50.84,
Difference,-0.00,0.00,0.00,2.94,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
