"SPEAN BRIDGE, THE COUR (NO.26)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5732,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,24.43,1.78,16.03,
February,,,,,,,,,12.25,2.86,0.70,
March,,,,,,,,,7.18,1.12,2.70,
April,,,,,,,,,4.30,5.33,1.18,
May,,,,,,,,,0.98,7.48,5.51,
June,,,,,,,,5.46,5.42,5.27,7.15,
July,,,,,,,,4.20,10.22,5.32,4.77,
August,,,,,,,,6.82,6.38,7.17,10.11,
September,,,,,,,,8.06,9.08,10.47,6.02,
October,,,,,,,,7.56,15.06,13.93,16.53,
November,,,,,,,,8.87,13.55,17.53,14.15,
December,,,,,,,,1.07,9.14,19.21,10.41,
Total,,,,,,,,,117.99,97.47,95.26,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.04,117.99,97.47,95.26,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
