"LIMERICK REBOGUE ENGINE STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2378,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,3.98,4.94,5.14,5.40,2.71,5.35,1.28,4.01,3.43,2.69,,
February,2.32,2.67,2.94,0.69,2.11,1.12,4.25,2.72,1.31,5.06,,
March,2.48,2.15,2.22,3.90,1.60,1.09,4.13,2.66,1.73,1.15,,
April,1.73,4.23,1.62,2.43,1.88,1.65,3.73,2.56,3.18,1.36,,
May,2.74,0.83,1.36,1.95,1.58,1.74,0.78,1.99,2.68,2.52,,
June,0.98,3.31,3.89,2.09,1.19,4.31,1.30,3.45,6.94,,,
July,0.92,4.73,2.81,3.26,3.19,2.56,1.25,1.25,1.96,3.32,,
August,2.17,2.05,2.79,5.50,5.69,3.48,3.63,4.61,4.14,,,
September,3.49,1.98,3.74,4.10,3.78,6.47,3.85,2.57,2.90,,,
October,7.20,3.50,5.06,5.86,4.30,4.31,2.97,4.53,3.72,,,
November,2.06,1.64,4.11,2.49,3.71,3.74,3.50,6.24,1.61,,,
December,2.94,2.09,5.54,1.95,4.97,1.60,4.94,4.32,1.61,,,
Total,33.01,34.12,41.22,39.62,36.71,37.42,35.61,40.91,35.21,,,
Calc annual,33.01,34.12,41.22,39.62,36.71,37.42,35.61,40.91,35.21,16.10,,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,NaN,,
