BRECKNOCK THE BARRACKS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6219,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,5.58,4.92,0.83,2.50,0.96,6.40,,
February,,,,,4.18,0.21,0.74,2.69,2.90,6.19,,
March,,,,,4.15,2.86,4.33,6.35,0.55,1.35,,
April,,,,,2.45,2.40,0.74,3.12,1.56,3.32,,
May,,,,,2.82,0.49,0.14,1.66,3.90,2.24,,
June,,,,,1.54,0.68,3.23,2.62,2.63,1.77,,
July,,,,,5.13,3.44,1.26,2.72,0.95,0.72,,
August,,,,,3.42,3.06,2.17,4.88,3.02,1.07,,
September,,,,,2.08,0.97,6.43,4.22,0.71,3.35,,
October,,,,,5.93,4.20,4.67,2.41,4.66,3.86,,
November,,,,,7.45,8.70,1.41,2.68,2.72,4.67,,
December,,,,,3.37,4.18,6.70,8.94,5.16,3.31,,
Total,,,,,48.10,36.11,32.65,44.79,29.72,38.25,,
Calc annual,0.00,0.00,0.00,0.00,48.10,36.11,32.65,44.79,29.72,38.25,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
