"DUNFERMLINE, VICTORIA PLACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4207,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.08,1.27,2.30,3.85,2.76,1.75,3.51,2.11,3.63,3.80,,
February,2.94,4.11,2.29,1.74,2.63,3.26,4.24,0.73,3.73,2.27,,
March,1.32,1.76,4.36,3.74,4.30,1.76,3.98,1.94,1.17,1.89,,
April,2.76,1.48,0.36,2.52,1.52,1.43,2.75,2.08,0.86,3.03,,
May,1.60,1.15,1.34,2.53,2.49,1.46,4.96,1.98,3.15,0.69,,
June,1.44,1.84,4.28,1.87,0.62,2.94,3.24,1.92,0.68,1.62,,
July,3.87,1.86,2.54,0.79,4.20,4.37,5.63,2.54,4.38,1.26,,
August,6.36,1.11,5.27,1.21,3.19,4.94,4.23,6.59,2.34,2.72,,
September,0.82,1.44,3.16,2.47,0.86,2.06,1.65,1.46,3.88,2.43,,
October,1.99,2.59,2.71,1.56,2.39,3.96,5.89,3.29,3.74,1.79,,
November,3.29,4.86,2.01,2.95,4.06,1.61,4.96,4.38,2.03,5.98,,
December,2.05,3.30,5.12,3.16,6.20,5.82,3.75,2.20,2.53,4.98,,
Total,32.52,26.77,35.74,28.39,35.22,35.36,48.79,31.22,32.12,32.46,,
Calc annual,32.52,26.77,35.74,28.39,35.22,35.36,48.79,31.22,32.12,32.46,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
