CAPEL-ST-MARY-SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TM0903238311,Long,1.04398,Lat,52.003866,Elevation,156,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,0.76,1.93,1.13,2.6,3.28,1.56,2.6,1.6,2.02,2.44,2.8,2.03,1.93,3.79,1.68,2.14,1.27,2.24,1.36,3.43,1.84,2.07,1.69,1.12,1.11,1.29,2.88,3.79,3.97,2.84,,
February,,,,,,,,,,1.09,2.28,1.17,1.14,0.62,2.08,3.31,3.92,0.77,0.53,3.24,0.43,0.23,1.62,3.84,0.94,2.16,2.36,2.55,1.15,0.55,0.67,2.3,0.4,1.39,0.44,2.9,2.85,3.38,0.72,,
March,,,,,,,,,,2.37,1.1,2.35,3.28,1.7,4.19,1.44,4.31,2.51,0.72,2.42,1.02,0.96,1.54,1.33,0.75,1.1,0.25,2.44,2.25,0.1,1.53,0.27,1.09,1.7,2.01,0.74,0.77,2.87,0.39,,
April,,,,,,,,,,1.67,2.25,1.2,0.26,2.73,0.89,0.98,1.54,1.44,2.65,3.69,4.12,1.28,2.28,1.09,2.84,1.72,3.69,2.1,1.43,1.48,2.37,3.14,2.07,0.79,2.65,2.77,1.41,3.02,0.46,,
May,,,,,,,,,,0.56,2.9,0.89,1.08,1.95,0.88,2.32,2.11,1.38,1.7,0.23,0.85,1.51,1.1,1.17,5.05,2.11,1.06,0.72,1.49,1.49,1.53,2.36,3.34,1.6,1.17,1.65,1,2.51,1.67,,
June,,,,,,,,,,4.26,1.84,2.23,2.83,1.39,0.69,0.82,2.98,1.19,1.54,1.27,1,0.11,1.38,0.54,1.51,0.37,2.62,4.44,2.24,0.98,0.37,1.28,0.54,1.97,0.57,2.78,3.7,1.24,0.43,,
July,,,,,,,,,,3.63,3.07,1.15,2.43,1.89,1.77,4.31,,2.33,3.38,2.5,3.46,0.39,2.62,1.95,3.11,2.55,2.05,,2.55,3.32,4.34,3.48,2.48,0.92,1.45,0.15,3.2,1.75,1.14,,
August,,,,,,,,,,2.57,3.34,0.51,,0.75,0.58,1.71,,4.04,1.74,2.49,2.35,2.03,1.16,1.79,3.56,2.24,1.95,,2.49,1.22,2.57,3.23,0.7,0.87,1.51,1.14,1.02,2.37,1.28,,
September,,,,,,,,,,3,0.77,1.83,2.9,1.13,1.03,1.5,,1.27,3.76,0.55,3.06,2.24,3.84,1.82,2.44,2.54,0.71,,0.6,1.22,5.23,1.96,1.46,2.55,1.58,3.55,1.95,1.89,1.86,,
October,,,,,,,,,,3.62,1.15,2.42,1.96,3.6,1.86,1.34,,3.82,2.38,1.25,0.82,0.82,1.02,4.04,4.84,2.82,2.7,1.84,2.05,3.31,0.88,0.76,4.71,1.48,1.91,2.78,1.86,1.94,3.16,,
November,,,,,,,,,1.19,1.51,2.99,3.83,2.53,3.13,2.62,2.03,4.3,1.13,1.91,2.07,0.73,1.49,1.52,3.05,2.43,2.27,4.54,3,2.24,4.39,3.42,1.42,1.32,1.82,1.67,4.22,3.35,1.33,2.3,,
December,,,,,,,,,1.78,4.08,4.49,4.16,1.89,0.67,5.47,5.07,,1.13,2.8,3.96,3.44,1.46,2.16,2.88,2.6,1.74,0.73,2.41,4.12,4.28,2.3,0.63,0.42,0.57,4.39,2.79,1.52,3.56,2.94,,
Total,,,,,,,,,,29.12,28.11,22.87,,22.84,23.62,27.43,,23.03,25.55,26.47,23.31,14.45,24.03,25.18,32.21,22.89,24.9,,26.04,24.18,27.28,22.52,19.65,16.77,20.64,28.35,26.42,29.83,19.19,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912 Aug estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 Jul-Sep estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
