"CAPEL ST MARY",,,,,,,,,,,,
Grid ref,TM088383,Long,1.040596,Lat,52.003852,,,,,,,
Station no,1333,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,,,,,,,0.76,,
February,,,,,,,,,,1.09,,
March,,,,,,,,,,2.37,,
April,,,,,,,,,,1.67,,
May,,,,,,,,,,0.56,,
June,,,,,,,,,,4.26,,
July,,,,,,,,,,3.63,,
August,,,,,,,,,,2.57,,
September,,,,,,,,,,3.00,,
October,,,,,,,,,,3.62,,
November,,,,,,,,,1.19,1.51,,
December,,,,,,,,,1.78,4.08,,
Total,,,,,,,,,,29.12,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97,29.12,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
