ESKDALEMUIR OBSERVATORY - A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT235026,Long,-3.206799,Lat,55.311514,Elevation,794,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,4.24,10.85,4.58,8.44,,,,,,6.88,6.91,9.43,8.16,15.52,2.22,10.76,5.11,11.7,8.94,11.2,3.24,8.18,9.26,9.51,6.76,3.37,1.65,8.31,7.9,7.86,6.36,7.62,6.53,10.24,6.81,4.74,7.87,7.61,2.52,5.55,5.81,4.43,10.21,6.45,4.01,7.12
February,,,,,,9.71,6.73,1.16,8.58,,,,,,1.42,6.6,7.92,3.45,8.51,2.07,0.73,5.93,0.18,5.76,0.4,7.69,3.39,6.34,4.23,9.26,2.83,4,2.89,5.49,3.6,8.25,3.93,1.21,5.83,6.49,6.37,4.61,1.23,2.04,4.33,3.41,2.11,5.32,5.03,2.05,7.93
March,,,,,,2.91,2.57,2.76,1.99,,,,,,1.03,2.3,3.76,4.32,6.63,1.31,4.01,1.12,4.19,3.67,4.46,2.57,4.58,3.21,3.83,5.62,6.49,4.56,4.7,2.38,0.67,4.82,5.26,5.71,4.53,2.49,6.84,5.3,3.91,0.91,4.44,3.42,2.58,5.3,1.94,4.14,2.23
April,,,,,,3.83,5.49,4.83,0.78,,,,,,3.86,7.52,4.06,4.23,1.78,1.6,2.3,3.15,5.3,3.04,5.09,5.8,1.47,2.9,0.91,2.47,3.85,2.93,3.18,4.01,3.73,3.15,1.97,10,4.41,6.45,6.18,5.4,3.67,4.4,1.4,2.51,1.05,2.91,2.49,4.6,5.78
May,,,,,,1.42,5.6,4.03,3.17,,,,,,5.65,9.3,3.73,4.06,1.54,4.23,3.11,4.59,3.4,2.52,4.79,1.16,0.61,2.59,6.19,1.2,1.47,3.76,5.42,6.8,3.85,6.33,1.35,3.49,1.77,3.28,2.26,2.19,2.81,2.9,7.03,4.1,3.87,2.19,4.34,3.02,3.18
June,,,,,,1.66,3.37,3.2,1.92,,,,,,3.11,1.19,3.88,6.07,7.87,4.44,4.18,10.24,1.89,2.21,2.59,5.36,2.88,4.1,9.31,4.23,1.54,1.98,1.13,6.09,5.62,5,6.38,4.92,6.93,1.31,5.19,2.44,4.35,5.5,6.21,3.07,3.62,1.67,3.73,3.93,3.85
July,,,,,,5.29,6.17,2.65,4.08,,,,,,5.57,2.51,5.62,5.3,5.24,7.96,5.62,5.74,7.79,6.84,2.53,2.47,6.87,4.32,8.87,7.21,6.67,4.67,4.02,3.9,3.12,3.93,4.58,4.5,3.99,2.64,6.01,4.68,3.63,9.56,5.3,2.56,6.83,4.93,6.69,5.33,4.41
August,,,,,,2.88,2.8,8.72,4.23,,,,,,6.58,6.54,6.95,7.63,9.48,7.74,9.07,1.8,2.23,2.86,7,5.04,3.22,4.33,3.02,2.34,2.8,7.16,5.41,7.64,4.24,2,6.25,0.03,10,3.68,8.13,7.15,4.49,4.9,5.84,1.54,8.88,6.63,6.05,0.97,5.85
September,,,,,,1.93,4.52,5.66,9.5,,,,,,7.13,3.79,5.79,9.13,4.37,1.18,4.24,1.46,6.19,1.04,7.14,7.56,5.59,4.46,4.89,2.88,5.31,2.62,7.05,5.86,6.18,6.97,9.48,4.61,6.87,2.69,12.16,6.9,2.35,5.74,8.77,4.65,4.79,4.27,6.11,1.81,3.67
October,,,,,,2.36,10.45,7.63,9.97,,,,,,4.57,6.48,6.06,7.81,11.83,6.87,11.69,5.34,9.08,3.7,9.76,10.12,6.85,3.72,11.46,3.32,5.96,6.43,6.7,10.09,4.55,6.16,0.9,1.54,5.97,7.51,4.66,0.46,5.07,3.55,12.48,3.11,5.14,7.74,4.69,6.34,2.97
