WOKINGHAM-BEARWOOD-GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU770686,Long,-0.89424991,Lat,51.411203,Elevation,163,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,777/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.05,1.5,2.28,1.94,1.69,0.64,4.13,4.87,2.43,4.19,2.48,2.78,3.14,4.54,1.52,1.59,,1.33,4.67,1.34,0.61,2.42,,1.16,1.33,1.33,,,,,
February,,,,,,,,,,,0.8,1.88,0.13,3.65,0.11,2.38,1.95,4.31,0.54,1.15,2.31,2.24,0.8,1.11,1.22,2.16,,1.38,0.92,1.1,3.99,4.37,0.74,1.17,2.2,2,,,,,
March,,,,,,,,,,,1.35,0.15,1.72,2.37,2.15,0.54,2.21,3.73,0.22,1.11,2.69,3.25,2.19,0.49,0.23,0.66,,4.76,0.65,1.3,0.67,4.12,1.77,0.19,2.74,2.42,,,,,
April,,,,,,,,,,,2.23,3.39,2.33,1.13,1.53,3.13,1.89,1.97,0.15,2.06,1.18,1.45,1.12,1.2,1.27,1.14,,1.63,1.05,1.4,2.59,,,3.33,0.24,0.82,,,,,
May,,,,,,,,,,,1.7,3.09,4.75,1.75,0.55,1.07,1.13,3.22,1.79,1.38,1.55,1.36,3.15,2.14,0.54,1.74,,1.46,2.46,2.15,1.23,,,1.87,2.43,2.43,,,,,
June,,,,,,,,,,,0.59,1.13,0.94,2.45,1.5,3.28,3.92,1.46,0.81,1.14,0.88,2.18,0.66,1.45,1.89,2.58,,1.32,1.48,0.63,,,,1.45,5.57,5.49,,,,,
July,,,,,,,,,,,1.98,3.18,2.16,1.44,1.63,0.38,3.55,0.99,2.24,3.21,2.28,2.57,1.43,1.9,1.6,3.25,,1.06,0.77,2.11,3.52,,,2.74,2.77,2.79,,,,,
August,,,,,,,,,,,3.2,5.05,2.57,0.39,3.03,2.62,0.29,2.17,1.93,1.92,0.09,4.54,1.91,1.75,1.33,1.25,,0.26,2.24,1.15,4.13,,2.2,1.78,2.78,2.75,,,,,
September,,,,,,,,,,,3.48,2.02,2.07,2.79,2.06,3.78,3.39,1.52,1.24,0.58,0.9,0.26,0.99,1.23,2.58,2.31,,0.83,2.23,1.43,3.03,,,2.43,2,1.97,,,,,
October,,,,,,,,,,,1.33,0.53,4.12,1.53,1.43,3.46,1.77,2.78,2.78,5.33,3.22,1.41,3.28,3.69,3.57,3.51,,0.3,2.33,6.32,0.44,,,2.33,2.81,1.87,,,,,
November,,,,,,,,,,,4.8,3.34,1.48,0.88,1.7,4.26,3.53,1.44,3.5,4.66,6.7,2.97,2,1.45,4.21,0.26,,1.1,1.85,2.58,5.94,,,1.66,4.52,3.92,,,,,
December,,,,,,,,,,,3.1,0.73,0.59,0.51,5.97,2.57,2.4,3.15,2.83,1.27,1.32,1.59,2.93,1.59,1.45,2.73,,2.23,2.96,1.28,1.92,,2.04,0.7,2.5,2.64,,,,,
Total,,,,,,,,,,,28.61,25.99,25.14,20.83,23.35,28.11,30.16,31.61,20.46,28,25.6,26.6,23.6,22.54,21.41,23.18,,17.66,23.61,22.79,,,,20.81,31.89,30.43,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is Bearwood. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altitude on 1950s record matches but other records have higher altitudes which may suggest the gauge moved around the estate or was in a different part of the estate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec 1938 and Jan 1940 readings part estimated for snow but left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
