DARLINGTON HUMMERSKNOTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ269144,Long,-1.585908,Lat,54.524179,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,0.99,1.67,1.97,1.88,4.73,1.26,1.73,1.03,1.85,3.03,1.44,0.54,2.33,2,0.5,2.78,0.57,1.05,1.03,2.36,1.35,2.49,,1.41,1.73,0.71,3.03,2.29,,3.92,3.63,3.02,0.9,1.54,1.75,2.51,1.37,3.58,1.52,3.04
February,,0.1,2.37,2.27,3.8,1.03,0.57,2.05,1.21,1.58,3.42,0.95,1.27,1.14,1.75,0.73,1.04,1.19,1.68,0.98,2.77,0.9,1.57,0.73,0.87,2.58,3.81,0.79,1.86,,0.6,0.11,2.15,4.74,0.63,2.54,1.97,0.94,1.41,,1.27
March,,1.6,1.07,0.66,0.98,2.68,1.19,3.1,1.42,0.93,1.55,1.94,0.7,2.02,1.99,1.63,1.04,0.67,3.35,4.12,0.66,2,2.13,2.56,1.72,1.12,4.13,1.81,1.18,,2.52,0.87,1.36,1.53,1.39,1.83,0.53,2.01,3.18,0.11,2.6
April,,3.1,1.37,0.74,1.9,2.09,0.8,2.18,2.4,2.71,1.15,1.46,1.36,0.96,1.26,3.05,0.7,1.38,2.56,2,2.34,1.11,2.15,3.52,0.53,0.96,1.02,1.93,1.54,,3.48,1.46,2.43,1.98,1.39,2.48,0.84,1.8,0.94,1.17,2.81
May,,1.99,2.71,2.74,2.74,1.1,0.5,1.79,1.7,3.65,1.72,1.3,2.13,3.91,3.31,0.82,3.01,3.73,2.64,1.31,2.12,1.14,2.16,2.36,1.3,2,3.22,1.18,2,,3.48,1.49,1.15,2.25,5.05,3.27,2.42,1.54,1.6,1.46,1.19
June,,0.59,3.74,0.92,4.58,1.79,2.7,2.51,1.97,1.67,2.49,1.44,1.93,2.01,2.08,1.39,0.77,3.88,0.45,2.06,2.01,2.31,5.83,0.83,3.82,0.19,1.68,2.49,0.53,,0.69,0.43,1.45,0.76,2.11,0.1,3.98,2.51,5.68,1.51,1.3
July,,4.65,1.29,2.41,1.9,6.5,1.81,1.03,0.76,2.6,1.15,3.78,2.91,4.47,2.16,0.25,1.71,2.73,2.91,2.39,3.18,0.57,4.05,0.55,2.55,3.52,2.33,1.23,3.56,,4.26,1.93,3.56,2.29,3.58,1.78,2.9,4.22,0.81,2.52,5.19
August,,3.65,4.05,2.06,2.45,2,1.61,2.85,1.9,1.2,5.57,1.2,2.1,1.74,3.11,3.84,2.39,1.31,1.19,3.79,2.72,1.52,4.96,1.17,1.28,2.73,3.15,4.98,2.73,,1.13,3.8,1.88,2.94,2.84,4.75,1.98,4.92,4.98,2.59,5.27
September,,1.85,2.29,1.33,0.75,0.79,3.58,2,0.32,2.71,0.7,1.23,0.63,2.8,1.54,2.17,0.31,0.37,2.05,1.63,0.12,1.98,1.09,2.37,1.54,1.41,1.63,0.85,4.96,,1.51,0.77,2.97,1.81,2.08,2.57,2.32,4.05,0.46,1.11,3.04
October,,3.16,4.94,0.88,5.35,4,4.3,2.77,3.17,1.84,4.27,1.66,2.7,7.81,0.79,1.49,3.97,4.62,1.51,2.13,1.95,2.52,2.45,2.31,2.05,0.92,2.69,1.54,1.58,,2.02,1.19,1.88,2.56,3.18,3.23,2.14,1.77,2.8,2.13,1.88
November,,2.55,1.36,2.2,0.89,3.85,1.42,1.88,2.09,1.59,2.5,5.32,1.42,1.33,1.68,4.22,2.54,2.29,0.92,0.66,2.45,3.74,1.69,1.28,2.72,2.07,1.96,0.79,0.97,,1.34,2.2,0.61,3.39,1.22,2.51,3.46,1.53,3.1,2.61,2.79
December,,3.12,1.02,2.29,1.51,2.47,4.24,3.18,0.96,2.91,1.63,3.48,1.55,1.13,1.88,0.25,2.54,2.95,0.77,3.76,2.33,3.7,1.16,1.22,4,5.87,1.96,1.9,3.1,,2.4,1.62,3.75,2.51,2.25,2.94,0.74,1.97,1.21,3.31,2.15
Total,,27.35,27.88,20.47,28.73,33.03,23.98,27.07,18.93,25.24,29.18,25.2,19.24,31.65,23.55,20.34,22.8,25.69,21.08,25.86,25.01,22.84,31.73,,23.79,25.1,28.29,22.52,26.3,,27.35,19.5,26.21,27.66,27.26,29.75,25.79,28.63,29.75,,32.53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan 1913 estimated so removed along with annual total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb 1929 estimated so removed along with annual total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_20_pt1-page-094.csv but no data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
