"STRATFORD-ON-AVON (SHOTTERY HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2444,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.22,2.03,2.12,1.46,,1.56,2.97,2.92,3.84,1.11,3.49,
February,0.69,0.17,2.31,2.86,,2.50,2.57,2.90,1.75,0.55,0.72,
March,2.13,0.79,1.28,1.60,,0.83,0.89,2.30,1.91,0.04,1.69,
April,3.70,0.90,2.29,1.91,,1.95,2.67,1.75,1.60,1.08,2.36,
May,1.58,1.40,0.60,1.51,,2.70,3.93,1.57,0.76,1.64,2.49,
June,2.69,0.86,1.06,0.14,,0.12,1.97,3.81,3.43,1.44,1.75,
July,2.89,0.16,3.19,1.89,,3.44,1.84,2.78,1.43,1.76,3.49,
August,1.28,2.89,5.38,1.99,,1.93,2.30,3.73,2.19,2.15,2.71,
September,2.99,1.02,1.83,2.53,,3.47,1.12,5.56,0.69,1.51,3.45,
October,2.13,1.34,0.60,5.08,,3.36,2.70,1.30,3.70,3.55,1.73,
November,0.56,2.24,0.96,1.37,,1.61,5.73,2.73,2.94,6.96,3.16,
December,1.65,1.32,2.35,2.71,,2.59,0.61,3.14,2.43,5.49,2.55,
Total,24.51,15.12,23.97,25.05,32.00,26.06,29.30,34.49,26.67,27.28,29.59,
Calc annual,24.51,15.12,23.97,25.05,0.00,26.06,29.30,34.49,26.67,27.28,29.59,
Difference,0.00,0.00,-0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,
