"BIRKENHEAD BIDSTON OBSERVATORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2790,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.66,2.94,3.45,1.27,1.83,1.34,2.06,2.98,4.57,1.54,4.07,
February,2.22,0.19,2.75,3.05,0.52,4.10,3.23,1.13,1.91,0.78,0.20,
March,3.54,1.39,1.46,1.15,0.83,0.50,0.93,2.50,1.17,0.28,2.91,
April,3.97,0.92,1.66,2.25,1.76,1.67,0.66,0.81,1.16,0.87,2.91,
May,2.71,1.80,1.47,2.79,5.25,2.41,3.36,1.29,1.48,1.36,0.90,
June,3.68,0.10,1.55,0.30,2.10,0.06,1.04,3.73,4.12,1.12,1.71,
July,5.37,0.82,3.54,2.91,4.07,2.11,3.67,4.02,1.65,3.03,4.67,
August,1.63,4.91,3.03,2.82,4.98,3.37,3.01,5.83,3.24,2.64,5.09,
September,2.58,1.43,2.27,3.13,3.31,3.83,3.24,5.21,1.22,1.54,2.58,
October,2.07,2.96,0.28,3.98,3.35,3.35,2.88,2.35,3.35,3.76,3.96,
November,0.65,2.01,1.64,3.49,1.77,3.04,4.07,3.74,3.27,4.35,3.69,
December,2.26,3.00,2.87,3.78,3.10,2.22,0.70,1.22,1.97,3.88,3.81,
Total,33.34,22.47,25.97,30.92,32.87,28.00,28.95,34.81,29.11,25.15,36.50,
Calc annual,33.34,22.47,25.97,30.92,32.87,28.00,28.85,34.81,29.11,25.15,36.50,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.10,0.00,0.00,-0.00,0.00,
