"KNIGHTON, LURKENHOPE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2266/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,2.75,
June,,,,,,,,,,,0.85,
July,,,,,,,,,,,1.50,
August,,,,,,,,,,,3.15,
September,,,,,,,,,,,4.15,
October,,,,,,,,,,,3.45,
November,,,,,,,,,,,2.60,
December,,,,,,,,,,,1.85,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.30,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
