WOOLTON  ROSELEIGH GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ424874,Long,-2.8673633,Lat,53.380294,Elevation,180,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,1.88,4.32,3.48,1.65,4.01,2.76,1.82,0.97,,,,,,,,,,,,,,,,,,,2.18,1.81,2.82,0.81,5.31,3.93,1.44,3.88,1.84,1.98,1.74,3.48,4.18,4.48,4.12,1.91,3.2,1.92,,,,,
February,,,2.75,2.83,2.36,2.34,0.82,0.86,1.58,1.46,,,,,,,,,,,,,,,,,,,2.52,0.82,2.75,2.36,1.05,1.17,1.74,2.22,3.95,1.78,2.83,1.53,2.89,0.23,2.61,4.06,0.84,5.36,,,,,
March,,,2.3,1.78,2.65,1.92,2.17,1.45,2.7,2.14,,,,,,,,,,,,,,,,,,,2.87,2.69,0.62,1.49,4.96,2.96,3.31,1.89,1.54,2.58,1.07,5.5,4.23,2.22,2.07,1.66,1.19,1.12,,,,,
April,,,4.34,1.37,0.97,0.97,1.1,0.99,0.85,2.8,,,,,,,,,,,,,,,,,,,3.06,2.83,3.5,2.64,0.29,3.64,1.01,1.63,2.48,2.15,1.35,2.02,5,1.48,2.57,2.86,2.03,2.34,,,,,
May,,,1.55,1.2,1.63,2.73,5.57,2.65,0.63,2.46,,,,,,,,,,,,,,,,,,,2.66,1.73,2.55,0.66,2.46,3.26,2.17,1.08,3.33,3.16,2.71,1.2,4.29,2.88,1.31,3.79,6.24,3.61,,,,,
June,,,6.31,3.29,1.77,3.26,1.74,1.39,3.17,0.66,,,,,,,,,,,,,,,,,,,2.67,2.67,3.24,3.64,3.93,2.65,1.59,1.26,3.38,2.22,2.64,2.17,3.12,0.42,2.17,0.85,2.91,0.11,,,,,
July,,,5.79,4.11,3.5,2,3.2,1.46,7.66,,,,,,,,,,,,,,,,,,,,4.02,3.99,4.9,0.74,3.56,2.32,4.19,3.87,1.29,1.72,5,1.62,6.3,1.8,4.45,3.71,4.7,3.08,,,,,
August,,,4.35,3.36,2.51,1.81,2.41,1.88,3.54,,,,,,,,,,,,,,,,,,,,3.61,2.94,4.15,3.04,7.22,2.13,2.38,5.23,2.79,7.72,2.45,4.66,2.18,4.28,3.3,4.56,6.52,4.74,,,,,
September,,,3.91,5.52,3.01,5.09,3.69,5.68,1.01,,,,,,,,,,,,,,,,,,,,3.12,2.86,0.6,4.89,1.56,1.87,3.76,0.92,2.74,1.28,7.84,2.48,3.43,1.22,4.08,3.72,4.61,4.45,,,,,
October,,,3.86,5.41,2.12,7.3,4.95,1.81,2.05,,,,,,,,,,,,,,,,,,,,2.46,4.49,2.49,3.38,2.99,2.79,2.12,2.27,4.18,6.69,2.72,3.49,1.42,2.95,0.56,5.61,4.42,4.93,,,,,
November,,,6.5,2.82,2.19,2.87,2.85,0.99,5.46,,,,,,,,,,,,,,,,,,,,2.72,1.45,4.95,2.5,2.21,3.36,3.43,2.4,2.65,4.02,2.66,2.48,0.92,1.97,2.12,4.03,2.13,2.62,,,,,
December,,,6.28,1.97,3.19,2.81,7.43,3.09,1.68,,,,,,,,,,,,,,,,,,,,2.16,6.33,3.57,4.34,2.74,2.93,5.35,5.67,2.38,1.88,7.17,6.74,2.91,4.45,4.98,5,3.18,2.89,,,,,
Total,,,49.82,37.98,29.38,34.75,39.94,25.01,32.15,,,,,,,,,,,,,,,,,,,,34.05,34.61,36.14,30.49,38.28,33.01,32.49,32.32,32.55,37.18,40.18,37.37,40.87,28.38,34.34,41.76,41.97,37.17,,,,,
