"HATHERLEIGH BROOMFORD MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4099,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,7.01,4.04,3.15,3.10,4.40,3.50,1.23,2.31,,,,
February,0.68,0.03,3.06,6.40,3.38,0.20,0.75,4.50,,,,
March,1.70,2.39,0.95,0.94,3.36,3.44,4.19,3.74,,,,
April,4.43,1.81,1.55,0.62,2.49,2.18,0.93,4.48,,,,
May,2.33,3.70,1.50,2.41,3.15,0.46,0.06,1.45,,,,
June,3.06,1.91,2.14,0.80,2.28,1.38,1.79,2.34,,,,
July,4.33,2.86,1.89,4.54,3.61,4.52,1.24,2.25,,,,
August,4.22,8.63,3.70,1.75,4.54,3.88,2.44,4.39,,,,
September,1.64,4.11,4.98,2.96,2.18,1.69,7.44,5.65,,,,
October,2.91,7.87,6.64,4.93,6.66,6.44,4.39,1.38,,,,
November,5.78,3.23,2.84,3.13,8.43,7.25,1.32,2.37,,,,
December,3.29,6.28,3.09,6.04,3.68,6.08,5.72,6.37,,,,
Total,41.38,46.86,35.49,37.62,48.16,41.02,31.50,41.23,,,,
Calc annual,41.38,46.86,35.49,37.62,48.16,41.02,31.50,41.23,0.00,0.00,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,,
