STRINE DALE RES NO 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD955064,Long,-2.069396,Lat,53.554207,Elevation,791,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3092/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,4.01,3.57,3.81,4.72,5.5,11.38,2.04,6.12,6.23,5.52,2.85,3.44,2.18,4.09,3.71,5.49,6.19,1.91,1.19,4.31,5.34,6.4,4.28,5.53,3.47,9.8,2.26,2.96,5.02,4.72,1.95,4.66,2.92,5.11,4.36,4.15,3.86,5.79
February,,,,6.02,1.44,6.57,4.08,1.8,5.97,0.95,0.67,6.28,0.41,4.04,0.34,5.61,2.97,6.26,2.1,5.05,2.56,5.02,1.4,2.97,2.54,5.52,6.87,0.64,2.91,2.5,5.23,3.07,1.39,2.14,3.34,2.65,1.54,3.38,5.74,0.53,2.43
March,,,,2.27,1.81,2.05,1.95,5.61,2.23,1.41,3.26,0.4,2.95,3.8,2.84,2.11,2.74,2.13,1.3,2.87,3.56,5.17,2.36,1.79,0.72,1.58,1.59,6.47,1.61,1.88,2.52,4.95,2.99,2.41,2.79,2.08,1.44,4.17,2.6,2.31,1.16
April,,,,3.74,2.07,2.71,2.17,4.25,0.97,1.81,3.33,4.29,4.1,2.21,2.53,3.48,1.47,2.99,0.6,2.28,2.93,2.36,2.39,2.66,3.36,2.68,1.97,3.39,1.85,3.99,3.91,2.89,4.28,3.36,0.93,2.53,3.3,0.68,1.5,4.4,2.69
May,,,,4.27,6.99,4.85,5.06,1.68,1.61,3.38,2.39,3.15,5.65,2.17,3.03,0.94,1.45,2.44,4.7,2.52,1.83,2.59,5.49,2.53,4.24,3.82,1.74,3.09,1.33,3.63,1.53,2.16,2.12,2.59,3.27,4.18,1.81,1.62,4.09,1.32,2.03
June,,,,1.22,4.13,0.07,3.62,5.17,6.95,1.41,2.77,7.16,0.86,3.15,2.68,4.1,3.69,1.64,4.9,3.58,1.14,1.8,1.38,4.06,3.73,5.86,3.68,2.75,4.49,0.9,2.9,0.78,3.48,3.31,3.99,3.65,3.58,2.46,5.33,3.09,2.3
July,,,,6.71,4.92,2.26,3.23,6.55,2.38,3.89,7.26,5.3,5.76,3.66,3.69,2.09,4.56,2.42,4.26,8.03,5.75,2.49,4.93,3.18,3.96,2.09,5.57,4.02,2.33,2.33,3.67,4.04,3.16,7.32,5.69,1.26,6.46,5.17,4.35,3.74,8.14
August,,,,4.98,6.49,3.93,5.78,6.88,5.97,6.23,5.88,7.43,1.52,1.83,4.7,2.11,2.95,1.44,4.3,2.46,2.52,7.54,4.92,6.58,5.15,2.7,5.79,0.47,5.18,2.92,6.73,6.56,3.63,5.29,6.15,0.8,12.23,5.42,6.25,0.58,6.94
September,,,4.3,4.39,4.68,4.39,3.61,6.94,0.81,2.61,4.23,4.82,5.45,1.95,3.54,7.43,5.67,1.77,1.63,1.55,5.03,0.7,2.51,4.87,5.48,2.87,7.09,3.13,2.68,1.84,7.28,3.47,3.42,3.16,6.26,2.88,3.88,7.03,6.15,0.46,3.52
October,,,1.2,5.11,6.06,6.34,3.75,4.55,5.06,5.82,6.11,3,8.45,4.94,5.07,9.49,5.17,2.06,9.56,2.56,4.21,5.75,6.89,3.26,4.29,5.19,0.82,1.33,2.99,4.26,2.76,1.33,5.04,2.57,8.37,2.07,3.6,6.28,4.17,4.47,5.48
November,,,3.56,7.29,2.45,3.06,5.34,5.09,6.85,8.58,5.63,7.23,3.42,1.87,2.3,5.31,5.93,2.19,5.2,7.54,7.25,3.07,0.83,3.55,8.22,0.73,6.75,7.45,2.36,6.53,6.49,8.67,2.79,4.84,6.15,1.86,1.93,2.46,1.75,5.16,6.18
December,,,5.04,4.51,5.76,3.91,2.33,1.3,3.15,7.31,3.24,2.08,2.05,0.66,5.92,3.44,4.21,2.77,4.93,4.43,5.32,2.63,4.01,2.56,3.85,3.02,3.67,4.46,3.76,7.65,3.54,6.96,3.85,1.76,7.28,5.48,4.77,4.78,4.09,7.02,4.63
Total,,,,54.52,50.37,43.95,45.64,55.32,53.33,45.44,50.89,57.37,46.14,33.13,40.08,48.29,44.9,31.82,48.97,49.06,44.01,40.31,41.42,43.35,51.94,40.34,51.07,40.67,41.29,40.69,49.52,49.9,40.87,40.7,58.88,32.36,49.65,47.81,50.17,36.94,51.29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_18B_pt1-page-045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_18B_pt1-page-060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
