BANSTEAD-MENTAL-HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ261611,Long,-0.191232,Lat,51.335018,Elevation,410,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,0.9,1.05,2.97,3.82,2.98,2.3,3.15,1.63,2.66,2.11,3.35,2.5,4.06,1.46,3.47,1.73,2.81,2.15,2.03,1.1,5.38,5.59,2.43,5.37,2.74,2.27,3.15,5.67,1.76,,,1.98,3.33,1.1,0.87,2.9,,,,1.96,3.49,1.23,1.85,2.01,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,4.2,0.9,1.07,2.7,0.6,0.29,2.29,4.39,0.69,4.73,2.68,3.84,1.51,0.54,0.68,1.73,0.17,2.03,0.31,3.34,2.07,4.67,0.8,1.62,1.73,2.42,0.54,2.01,0.81,,,1.29,1.7,1.2,4.81,7.47,,,,1.5,0.27,2.9,2.09,0.04,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,4.3,1.18,1.02,3.55,2.33,1.67,2.28,2.05,0.95,0.76,0.2,3.11,2.43,0.15,1.77,0.43,1.79,3.18,2.27,0.39,1.22,2.81,0.4,1.39,3.27,3.45,2.17,0.34,0.07,,,4.97,0.91,0.95,1.2,3.63,,,,1.02,0.75,0.95,1.64,2.23,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,1.4,2.47,3.18,2.83,3.18,0.87,2.92,2.34,4.16,2.67,3.78,2.06,1.92,0.91,1.71,3.72,2.53,0.67,2.75,3,1.64,2.86,0.39,2.98,1.6,1.64,1.77,1.23,1.51,,,1.91,1.57,1.76,3.37,3.84,,,,0.15,1.29,0.19,1.2,1.89,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,2,1.51,1.63,0.41,0.66,2.71,1.02,1.98,3.5,2.26,1.69,1.38,1.69,1.99,2.62,2.35,4.43,4.2,0.79,1.13,0.47,2.73,2.15,2.31,1.22,1.99,3.65,2.72,0.78,,,1.53,1.82,1.92,1.56,2.23,,,,3.12,0.31,1.44,2.72,1.3,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,1.9,1.14,1.08,0.9,1.97,0.13,0.99,0.37,2.34,0.05,3.55,3.22,3.51,1.23,0.6,1.86,0.74,1.3,0.63,3.4,3.62,1.69,0.66,0.77,0.39,2.47,0.46,2.05,2.51,,,2.94,2.53,0.94,1.81,1.22,,,,1.5,2.37,0.78,4.59,1.53,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,1.2,3.62,6.74,1.89,4.76,0.3,3.99,3.28,3.83,3.34,1.95,2.99,1.42,1.81,2.86,2.71,2.38,1.72,1.59,0.98,4.71,0.87,2.07,2.5,2.64,3.51,2.33,1.72,2.87,,,1.53,1.34,0.61,3.48,2.97,,,2.48,0.73,5.67,2.82,1.65,1.4,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,3,4.73,1.19,3.18,1.22,1.59,2.42,3.23,3.62,3.02,1.56,3.97,2.4,1.95,3.39,4.22,1.36,0.66,1.94,2.8,1.57,1.11,2.01,4.67,0.08,4.35,2.27,1.69,2.82,,,0.19,3.93,1.28,2.2,3.63,,,2.87,1.04,2.7,3.51,2.93,1.27,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,1.7,2.01,4.88,1.35,3.06,1.34,1.89,1.55,3.58,2.99,1.09,4.95,0.54,0.25,3.36,2.22,1.91,2.21,1.39,3.25,3.11,2.63,2.62,2.31,1.8,0.42,2.24,1.75,2.55,,,1.46,1.68,0.4,2.9,3.14,,,1.99,1.77,2.32,2.88,4.26,0.14,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,4.5,3.73,1.38,0.56,0.98,0.68,0.84,5.42,3.99,2.98,2.29,1.46,5.39,3.72,1.5,0.82,4.99,1.97,1.91,3.66,2.09,3.27,2.39,5.95,3.03,1.04,4.3,3.47,,,,0.4,1.84,6.33,0.42,1.11,,,1.54,2.98,1.23,1.55,3.07,2.71,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,,,,5.6,1.63,2.49,1.37,1.69,1.59,1.76,1.78,3.35,2.71,5.65,2.58,2.4,6.94,4.02,3.11,1.06,1.19,2.15,4.54,4.62,1.51,4,4.86,7.83,2.99,2.23,1.48,,,,1.07,2.02,2.87,5.96,6.85,,,3.51,0.62,0.71,3.02,1.43,3.4,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
