"BANSTEAD MENTAL HOSPITAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,93,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.98,2.30,3.15,1.63,2.66,2.11,3.35,2.50,4.06,1.46,3.47,
February,0.60,0.29,2.29,4.39,0.69,4.73,2.68,3.84,1.51,0.54,0.68,
March,2.33,1.67,2.28,2.05,0.95,0.76,0.20,3.11,2.43,0.15,1.77,
April,3.18,0.87,2.92,2.34,4.16,2.67,3.78,2.06,1.92,0.91,1.71,
May,0.66,2.71,1.02,1.98,3.50,2.26,1.69,1.38,1.69,1.99,2.62,
June,1.97,0.13,0.99,0.37,2.34,0.05,3.55,3.22,3.51,1.23,0.60,
July,4.76,0.30,3.99,3.28,3.83,3.34,1.95,2.99,1.42,1.81,2.86,
August,1.22,1.59,2.42,3.23,3.62,3.02,1.56,3.97,2.40,1.95,3.39,
September,3.06,1.34,1.89,1.55,3.58,2.99,1.09,4.95,0.54,0.25,3.36,
October,0.98,0.68,0.84,5.42,3.99,2.98,2.29,1.46,5.39,3.72,1.50,
November,1.69,1.59,1.76,1.78,3.35,2.71,5.65,2.58,2.40,6.94,4.02,
December,2.30,1.52,4.07,2.60,4.27,2.45,0.52,4.91,2.52,6.36,2.17,
Total,25.73,14.99,27.62,30.62,36.94,30.07,28.31,36.97,29.79,27.31,28.15,
Calc annual,25.73,14.99,27.62,30.62,36.94,30.07,28.31,36.97,29.79,27.31,28.15,
Difference,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
