NORTHLEACH-LEYGORE-MANOR ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref ,SP116165 ,Long ,-1.833012,Lat ,51.84698,Elevation ,650,ft ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no ,2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January ,,,1.01,3.36,3.39,0.88,5.21,1.06,1.64,1.41,2.88,1.18,4.64,4.69,0.92,3.75,1.82,1.7,3.43,4.82,3.4,2.91,3.65,2.23,3.66,1.98,4.48,3.13,4.45,1.21,3.97,1.83,2.6,2.12,2.52,0.77,3.77,4.04,3.38,6.4,2.54,3.54,3.57,5.45,,,,,,,
February ,,,1.46,1.18,4.13,0.77,2.42,1.6,1.22,0.4,4.14,1.56,2.21,1.35,2.88,4.94,5.02,1.27,1.54,3.32,1.17,0.46,3.51,5.77,0.84,3.82,2.09,3.73,2.6,0.67,0.58,2.17,0.2,3.56,0.37,2.96,2.48,4.69,0.89,1.48,3.05,2.81,0.73,,,,,,,,
March ,,,1.55,3.33,1.31,3.53,1.48,0.85,2.99,3.75,0.67,1.89,4.65,3.66,3.8,1.11,3.53,2.65,1.43,4.74,2.81,1.63,2.45,2.41,1.25,0.49,0.38,3.19,2.89,0.08,2.16,0.13,2.13,3.02,2.24,0.41,2.19,3.45,0.21,1.93,2.17,2.82,2.5,,,,,,,,
April ,,,2.07,2.27,1.25,2.59,0.64,2.92,2.79,2.22,3.12,0.96,0.09,3.86,1.13,1.03,1.35,1.74,2.78,2.86,4.94,1.44,2.89,2.61,3.14,2.06,3.02,1.78,0.74,1.41,2.96,3.72,3.25,1.11,2.43,5.06,1.67,3.21,0.08,3.46,1.69,1.17,1.1,,,,,,,,
May ,,,2.49,4.6,2.68,0.37,1.69,2.82,1.82,1.4,1.76,1.37,2.16,2.46,1.73,3.03,2.37,3.03,1.63,1.17,1.86,1.65,0.66,1.64,6.54,4.14,2.85,1.26,0.61,2.5,1.45,4.37,5.42,1.81,0.91,1.12,0.59,1.64,1.76,0.88,1.72,1.76,4.06,,,,,,,,
June ,,,3.2,3.88,1.01,4.48,2.6,2.61,0.87,3.43,3.31,2.26,5.41,0.64,2.62,1.54,2.42,2.16,1.03,1.33,3.08,0.26,0.79,0.37,2.43,0.19,2.46,2.89,2.3,1.59,2.11,3.94,1.14,2.14,1.75,3.38,2.66,1.38,1.04,1.72,0.4,1.92,0.21,,,,,,,,
July ,,,1.05,3.72,2.24,0.9,1.19,5.1,2,1.95,2.15,0.7,4.45,1.61,3.79,3.71,1.6,2.1,3.56,2.6,4.52,0.4,4.9,1.68,4.96,3.39,1.99,2.06,2.29,2.07,3.95,3,2.39,2.2,1.41,0.73,4.81,2.46,1.92,4.89,3.2,2.27,2.68,,,,,,,,
August ,,,2.89,2.79,2.44,4.93,1.09,2.14,3.71,2.53,3.63,3.15,7.22,0.91,1.46,3.26,3.6,6.22,1.29,2.66,1.22,1.95,5.11,2.15,2.89,2.34,1.47,4.09,2,1.66,2.79,4.22,3.55,0.82,1.74,1.91,0.28,0.37,4.17,1.91,0.23,4.67,5.21,,,,,,,,
September ,,,2.95,2.45,2.36,0.99,0.73,0.58,1.32,3.46,0.32,1.63,0.82,2.46,1.54,1.11,1.7,2.57,5.94,1.8,1.85,1.62,2.28,2.77,3.98,3.65,1.27,5.16,0.69,0.22,3.4,1.89,2.99,2.54,2.5,4.96,4,1.66,2.89,1.21,0.72,0.66,1.82,,,,,,,,
October ,,,2.19,6.53,0.64,1.55,5.86,6.54,2.05,3.89,3.05,2.92,3.26,4.05,2.14,3.66,5.75,4.15,2.52,1.99,2.92,1.44,0.79,4.81,4.24,3.13,2.5,1.88,4.95,3.87,2.27,0.74,4.76,2.93,1.5,4.03,1.12,3.73,3.48,4.02,3.7,2.1,3.29,,,,,,,,
November ,,,2.72,2.42,1.63,3.77,2.99,2.08,1.38,0.8,4.1,3.25,1.76,2.92,4.37,2.11,3.48,1.1,2.63,1.68,1.21,2.32,2.03,1.8,2.32,1.98,6.83,2.77,3.81,8.45,3.81,4.42,2.1,1.15,1.77,6.9,2.59,1.6,3.07,5.17,7.56,2.64,1.71,,,,,,,,
December ,,,2.22,1.73,2.29,0.9,2.25,4.38,2.37,4.15,5.33,6.22,4.54,1.24,5.69,6.19,3.97,1.38,2.96,4.67,3.43,1.54,4.17,3.46,4.2,2.64,0.53,3.58,2.53,6.94,3.9,1.27,0.93,0.53,6.45,4.23,3.32,2.25,3.64,2.21,1.5,1.68,4.06,,,,,,,,
Total ,,,25.8,38.26,25.37,25.66,28.15,32.68,24.16,29.39,34.46,27.09,41.21,29.85,32.07,35.44,36.61,30.07,30.74,33.64,32.41,17.62,33.23,31.7,40.45,29.81,29.87,35.52,29.86,30.67,33.35,31.7,31.46,23.93,25.59,36.46,29.48,30.48,26.53,35.28,28.48,28.04,30.94,,,,,,,,
