Rainfall at,GANTON (GANTON HALL),
Grid ref,SE995769,Long,-0.477030,Lat,54.178245
Station no,3389,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,1.85,2.39,0.98,1.88,1.53,4.58,1.34,2.79,2.64,6.14,
February,3.21,0.85,2.10,2.30,2.37,2.29,3.00,4.51,0.35,2.49,
March,3.38,1.92,0.21,2.17,2.44,0.79,1.14,3.01,1.54,1.68,
April,1.10,1.07,2.63,0.36,0.99,0.95,0.50,0.99,2.61,0.73,
May,4.52,1.59,1.91,1.90,2.74,0.68,0.98,2.64,0.55,1.22,
June,1.90,1.90,2.70,1.42,1.41,3.57,1.21,3.78,1.42,0.31,
July,2.17,2.25,2.00,1.47,1.29,4.07,3.89,2.60,2.93,3.55,
August,6.93,1.90,3.11,5.62,1.16,5.96,2.97,2.02,0.28,2.99,
September,1.01,5.19,1.48,1.73,1.52,1.63,3.36,1.64,0.41,2.68,
October,0.97,2.99,2.02,3.70,2.77,1.52,2.54,1.87,2.36,8.58,
November,5.32,4.84,2.20,5.50,1.73,1.05,2.95,0.67,4.30,5.02,
December,2.36,2.41,1.09,2.45,3.68,2.90,2.16,3.68,4.48,4.14,
Total,34.72,29.30,22.43,30.50,23.63,29.99,26.04,30.20,23.87,39.53,
Calc annual,34.72,29.30,22.43,30.50,23.63,29.99,26.04,30.20,23.87,39.53,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
