"BANCHORY, INVERCANNIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5624,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.43,1.55,6.78,1.84,1.94,2.13,4.61,2.29,4.67,1.64,2.52,
February,1.18,0.61,3.34,9.56,1.98,5.56,3.65,1.30,0.66,2.21,1.90,
March,3.27,1.76,2.07,1.18,1.18,2.13,0.73,2.38,3.95,0.22,1.44,
April,2.41,1.43,2.58,2.22,1.72,2.83,2.74,1.53,1.61,1.69,2.63,
May,3.46,1.79,0.71,4.05,5.04,3.35,2.38,2.05,1.54,1.53,1.06,
June,0.61,0.98,2.17,0.62,1.91,0.69,3.17,3.41,2.55,1.95,1.97,
July,3.57,1.40,3.45,3.10,5.82,3.07,1.73,1.40,1.79,4.60,2.13,
August,3.81,2.17,1.93,4.59,3.48,1.23,1.61,2.92,3.60,2.37,5.75,
September,2.89,0.81,2.67,2.65,4.67,2.49,4.17,5.20,2.52,0.96,5.98,
October,5.61,1.06,1.17,3.16,4.07,2.08,4.91,3.96,3.94,2.95,3.16,
November,1.95,3.04,1.60,3.70,2.51,1.94,5.24,3.71,3.24,3.13,3.09,
December,4.25,1.01,2.30,3.89,4.35,2.65,0.50,3.63,2.47,8.80,5.31,
Total,35.44,17.61,30.77,40.56,38.67,30.15,35.44,33.78,32.54,32.05,36.94,
Calc annual,35.44,17.61,30.77,40.56,38.67,30.15,35.44,33.78,32.54,32.05,36.94,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
