"BANCHORY, HIRN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.33,1.33,5.45,4.96,1.18,2.84,0.91,2.36,2.54,3.95,,
February,2.77,0.94,2.53,0.79,2.48,5.02,2.32,0.85,1.18,1.94,,
March,1.49,2.16,2.12,3.87,3.27,1.96,3.03,2.07,1.53,2.29,,
April,3.54,1.49,0.56,2.44,0.58,0.84,2.95,1.45,0.41,3.64,,
May,2.77,2.03,2.28,4.46,2.34,1.05,3.74,1.61,2.27,1.16,,
June,0.70,1.96,2.62,1.43,0.56,0.89,4.12,1.62,1.50,1.12,,
July,2.64,2.22,1.50,1.14,2.85,4.82,4.36,2.03,4.61,0.62,,
August,4.46,1.35,5.27,1.46,1.52,1.64,3.82,4.64,2.85,2.17,,
September,0.60,1.74,2.59,3.29,1.27,3.35,1.52,1.56,4.35,2.32,,
October,2.75,2.26,5.05,1.14,3.45,6.03,5.45,3.64,2.81,3.18,,
November,5.93,4.96,2.81,1.12,3.79,3.24,4.28,3.92,1.72,5.64,,
December,4.05,6.31,0.71,2.06,6.39,8.50,4.74,1.13,1.71,3.98,,
Total,33.03,28.75,33.49,28.16,29.68,40.18,41.24,26.88,27.48,32.01,,
Calc annual,33.03,28.75,33.49,28.16,29.68,40.18,41.24,26.88,27.48,32.01,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
