"NIDDERDALE EAST GILL HEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3371,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,10.55,10.93,6.30,6.28,6.00,7.75,7.58,5.76,13.09,1.93,9.02,
February,5.98,0.97,6.20,7.00,1.25,8.65,6.10,4.50,7.02,0.87,1.67,
March,6.12,6.19,4.87,2.50,2.37,1.83,3.05,5.08,4.81,1.11,3.46,
April,8.63,2.05,4.00,4.84,3.25,6.50,2.80,4.71,1.68,2.27,4.52,
May,6.37,3.50,1.97,5.32,7.97,6.50,4.48,3.45,2.42,3.67,2.25,
June,2.85,0.90,3.83,2.27,2.63,0.23,4.78,5.70,8.04,2.47,2.40,
July,9.28,5.84,7.03,4.27,8.05,2.37,5.08,6.90,2.85,3.70,7.41,
August,4.15,7.25,5.98,8.47,5.28,5.60,6.21,12.45,7.87,5.93,7.54,
September,2.30,3.73,6.15,7.50,7.60,3.67,5.61,10.71,1.17,2.11,6.51,
October,3.26,5.15,2.65,9.70,7.34,7.49,4.60,9.24,7.41,7.20,7.70,
November,5.71,3.60,3.45,10.00,5.90,3.25,9.75,6.72,10.87,9.06,8.91,
December,6.20,13.00,6.75,3.85,9.30,6.80,2.33,2.80,4.56,12.35,5.41,
Total,71.40,63.11,59.18,72.00,66.94,60.64,62.37,78.02,71.79,52.67,66.80,
Calc annual,71.40,63.11,59.18,72.00,66.94,60.64,62.37,78.02,71.79,52.67,66.80,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
