"BURRINGTON (BURRINGTON TANKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2037,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.83,4.56,4.19,2.08,4.45,4.27,5.54,4.16,7.75,1.71,5.41,
February,1.48,0.32,4.44,8.55,0.42,5.62,2.43,3.57,3.16,1.44,0.75,
March,2.98,2.51,2.80,1.83,2.32,0.39,0.95,4.13,3.47,0.22,2.48,
April,5.25,1.40,2.71,2.39,3.68,2.61,2.86,2.05,1.30,0.84,2.89,
May,2.44,2.39,1.64,1.66,4.66,4.66,2.50,1.42,0.75,2.60,1.61,
June,4.87,0.21,1.82,0.66,3.58,0.02,2.25,3.96,2.79,2.41,1.05,
July,7.02,0.81,4.59,2.82,4.87,4.89,2.93,5.10,3.62,1.90,2.94,
August,1.79,2.75,4.87,4.04,6.60,7.55,3.38,4.87,4.54,6.52,7.77,
September,1.96,2.95,3.28,3.79,4.58,4.33,2.42,6.80,1.32,0.66,4.78,
October,2.90,1.46,1.16,5.07,6.64,4.56,5.91,3.52,7.41,7.02,3.61,
November,2.06,2.37,2.17,3.84,3.29,2.43,7.62,4.35,3.35,10.14,4.77,
December,3.26,2.35,5.58,3.60,4.52,4.41,0.48,3.01,4.11,8.05,4.12,
Total,40.84,24.08,39.25,40.33,49.61,45.74,39.27,46.94,43.57,43.51,42.18,
Calc annual,40.84,24.08,39.25,40.33,49.61,45.74,39.27,46.94,43.57,43.51,42.18,
Difference,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,
