"CASTLE GROUNDS, REIGATE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,121,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,1.61,3.17,2.58,2.52,4.10,2.13,1.08,1.78,,
February,,,1.45,4.24,2.32,3.37,0.43,0.76,1.91,2.86,,
March,,,1.47,1.21,1.91,1.68,1.58,1.86,4.09,2.56,,
April,,,2.99,1.36,1.51,1.54,1.67,1.86,2.15,2.65,,
May,,,1.59,1.93,0.57,3.37,4.15,1.79,1.05,2.60,,
June,,,2.27,1.91,1.76,1.89,1.03,0.66,4.73,0.87,,
July,,,2.86,2.72,1.51,0.22,3.01,0.74,5.45,2.15,,
August,,,1.36,0.86,0.90,1.01,1.43,2.65,1.71,3.12,,
September,,,2.81,4.73,3.17,5.48,2.26,2.53,0.80,1.03,,
October,,,5.97,2.74,1.49,3.87,3.87,1.50,1.70,5.10,,
November,,,2.95,3.90,0.89,3.09,3.76,4.44,4.28,0.99,,
December,,,2.66,0.86,3.61,1.41,4.76,1.79,1.71,1.98,,
Total,,,29.99,29.63,22.22,29.45,32.05,22.71,30.66,27.69,,
Calc annual,0.00,0.00,29.99,29.63,22.22,29.45,32.05,22.71,30.66,27.69,,
Difference,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
