PARKSTONE (PARKSIDE ROAD),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1584,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.18,2.48,2.68,2.51,,,,,,,,
February,2.03,0.11,3.79,0.04,,,,,,,,
March,1.31,1.73,3.25,2.89,,,,,,,,
April,2.51,2.70,1.29,1.64,,,,,,,,
May,3.30,3.17,1.47,0.89,,,,,,,,
June,2.49,2.25,1.38,1.23,,,,,,,,
July,3.97,2.94,1.61,0.32,,,,,,,,
August,3.11,0.72,1.17,3.48,,,,,,,,
September,1.61,3.58,2.39,1.96,,,,,,,,
October,0.55,5.76,1.53,1.30,,,,,,,,
November,4.36,2.11,1.02,2.23,,,,,,,,
December,0.96,1.40,1.09,8.44,,,,,,,,
Total,28.38,28.95,22.67,26.93,,,,,,,,
Calc annual,28.38,28.95,22.67,26.93,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
