MARKET-HARBOROUGH-ROSE-HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP734884,Long,-0.9204,Lat,52.4888,Elevation,348,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,1.03,0.92,1.04,2.08,0.91,3.19,4.11,1.26,2.18,1.32,1.98,2.77,4.52,2.72,2.3,3.93,1.32,2.05,1.24,2.6,2.28,4.22,1.31,3.72,1.62,1.42,1.41,1.77,1,3.75,3.94,,5.56,2.62,3.4,2.76,3.88,1.91,1.82,1.74,2.14,4.89,,
February,,,,,,,,1.28,1.25,0.54,2.75,1.61,1.48,0.92,1.55,2.92,4.26,0.86,1.55,2.39,0.85,0.23,2.3,4.02,0.61,2.49,3.04,2.54,1.63,0.42,1.21,2.43,0.38,3,0.43,2.17,1.89,3.56,0.93,0.91,2.93,2,0.85,0.97,0.98,1.64,2.53,2.23,1.12,,
March,,,,,,,,0.99,2.81,2.83,0.81,2.02,2.78,3.94,2.41,1.05,4.9,1.02,0.77,3.72,2.38,0.97,1.49,1.69,0.6,1.09,0.73,1.85,1.34,0.04,1.57,0.03,1.54,2.92,1.34,0.51,1.65,3.33,0.2,1.54,2.1,2.91,1.3,1.26,0.27,0.62,1.06,5.19,0.71,,
April,,,,,,,,2.52,2.65,1.12,1.71,1.02,0.11,2.82,0.88,0.88,0.85,1.81,2.57,2.17,5,0.92,2.83,1.87,2.61,1.61,2.35,1.27,0.69,1.73,2.98,3.54,2.9,0.59,2.16,3.43,2.35,3.17,0.04,1.55,2.05,1.64,0.9,0.64,1.79,1.03,1.98,2.26,1.61,,
May,,,,,,,,4.2,1.61,1.3,2.69,2.09,2.46,1.72,1.49,1.45,1.69,2.59,1.38,1.22,2.03,1.69,0.95,1.13,3.81,4.32,2.6,0.87,1.66,1.5,3.4,2.52,4.39,1.29,1.27,0.7,1.27,3.43,1.64,0.86,1.06,2.74,2.96,1.98,0.8,1.51,1.88,1.51,3.08,,
June,,,,,,,,2.23,1.49,2.58,0.94,2.04,3.15,0.51,2.53,1.63,1.67,3.03,0.4,1.02,1.82,0.8,0.78,0.64,1.95,0.04,2.43,3.84,2.51,1.27,1.32,1.48,0.57,1.29,0.61,3.08,4.61,1.15,1.59,2.58,0.78,1.33,0.23,2.55,2.57,2.45,5.79,1.71,2.28,,
July,,,,,,,,2.77,2.45,2.91,1.87,0.12,5.32,1.4,1.84,4.12,2.15,1.3,2.76,2.77,3.13,0.24,4.55,3.79,2.64,2.14,2.31,2.14,1.66,2.06,3.15,2.45,3.07,1.2,1.33,0.41,5.31,1.67,2.88,3.78,2.89,4.88,1.6,1.01,1.79,2.25,1.97,2.53,1.91,,
August,,,,,,,1.16,3.32,3.05,2.44,3.18,2.07,6.19,0.77,1.64,2.69,3.32,3.99,1.16,2.21,1.26,2.65,4.8,2.01,2.09,1.29,1.36,3.54,3.36,0.96,2.66,3.13,2.6,0.84,1.23,2.57,0.89,1.19,3.48,6.03,0.17,3.47,2.48,2.11,1.67,1.39,4.07,0.06,4.32,,
September,,,,,,,1.18,0.78,1.44,2.16,0.65,1.19,1.03,1.74,0.76,1.21,1.43,1.9,4.06,1.69,2.21,0.71,2.12,3.33,2.77,3.26,2.28,4.41,1.27,1.27,3.46,2.8,3.69,1.61,1.66,4.03,2.25,1.63,1.63,0.78,0.94,0.34,0.84,2.67,2.79,1.4,4.39,1.26,3.1,,
October,,,,,,,4.34,5.42,1.24,3.17,1.81,2.05,2.79,3.48,2.04,1.57,2.25,2.97,1.35,1.61,1.34,1.56,0.66,3.24,3.75,3.09,2.09,1.68,3.7,2.88,1.62,0.48,3.11,2.34,1.54,3.35,1.67,2.23,2.52,3.7,3.34,1.95,2.94,1.85,2.44,3.09,1.03,0.22,2.74,,
