"GERRARDS CROSS, BULSTRODE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1010,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.50,2.76,1.95,3.17,2.12,4.78,1.08,3.01,
February,,,,3.68,0.47,3.77,2.41,3.92,1.84,0.55,0.55,
March,,,,2.16,1.18,0.71,0.33,2.65,1.84,0.00,1.60,
April,,,,2.18,2.39,1.83,3.09,1.42,1.54,1.04,1.60,
May,,,,1.29,3.77,2.80,1.69,1.13,1.86,3.11,2.49,
June,,,,0.20,2.41,0.00,3.11,3.45,3.03,1.07,1.93,
July,,,,4.32,3.67,4.90,2.02,2.75,2.29,2.25,3.07,
August,,,,2.34,2.83,2.84,1.38,3.90,2.52,0.80,3.71,
September,,,,2.42,3.35,3.21,2.59,5.57,1.08,0.56,3.03,
October,,,,5.18,3.58,3.00,2.44,2.56,4.16,3.42,1.43,
November,,,,1.32,3.08,2.09,5.67,3.42,2.54,5.38,3.99,
December,,,,2.96,3.73,2.41,0.38,3.37,2.27,5.05,2.89,
Total,,,,29.55,33.22,29.51,28.28,36.26,29.75,24.31,29.30,
Calc annual,0.00,0.00,0.00,29.55,33.22,29.51,28.28,36.26,29.75,24.31,29.30,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
