GERRARDS-CROSS-BULSTRODE-GDNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU985884,Long,-0.579683,Lat,51.585857,Elevation,280,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.5,2.76,1.95,3.17,2.12,4.78,1.08,3.01,1.71,1.84,2.09,1.87,0.84,3.65,4.44,3.48,4.44,2.33,2.55,3.36,4.69,1.69,2.13,1.84,2.04,5.18,1.22,0.77,3.27,2.05,0.98,0.93,2.82,4.39,1.71,2.85,2.53,3.02
February,,,,3.68,0.47,3.77,2.41,3.92,1.84,0.55,0.55,1.16,0.08,2.65,0.15,2.63,2.08,4.92,0.52,0.97,2.06,2.28,0.96,1.37,1.44,1.84,2.89,1.48,1.23,1.19,3.91,4.98,0.77,1.81,2.53,1.7,0.23,3.26,2.76,0.06,2.23
March,,,,2.16,1.18,0.71,0.33,2.65,1.84,0,1.6,0.21,1.76,2.85,2.47,0.62,1.47,3.17,0.44,1.61,2.56,3.83,2.26,0.47,0.24,0.53,1.39,6.08,0.54,1.46,0.98,4.05,3.12,0.68,2.57,1.28,0.92,1.41,1.45,2.55,1.41
April,,,,2.18,2.39,1.83,3.09,1.42,1.54,1.04,1.6,3.22,2.79,1.1,1.15,3.85,1.57,3.32,0.12,3.36,2.27,1.78,1.13,0.81,1.91,1.35,2.1,1.79,1.42,1.48,2.29,3.05,2.16,2.8,0.53,0.66,1.55,0.35,1.28,2.52,0.81
May,,,,1.29,3.77,2.8,1.69,1.13,1.86,3.11,2.49,2.74,4.67,1.71,0.56,1.52,0.66,3.22,1.74,1.38,1.41,1.67,3.22,1.93,0.71,3.25,3.23,1.69,3.01,2.42,1.74,2.65,3.85,1.6,3.06,4.28,0.31,1.43,2.71,1.03,2.11
June,,,,0.2,2.41,0,3.11,3.45,3.03,1.07,1.93,1.33,0.83,1.46,1.45,3.94,3.94,1.96,0.55,1.48,0.75,1.77,0.31,1.89,1.64,2.48,2.89,3.51,2.02,0.49,2.41,1.2,1.29,1.92,3.7,2.3,2.7,1.31,2.76,0.74,1.73
July,,,,4.32,3.67,4.9,2.02,2.75,2.29,2.25,3.07,4.14,1.6,1.51,1.31,0.8,3.81,1.59,1.13,2.38,2.33,4.29,1.95,2.33,1.61,2.89,2.67,1.95,1.19,1.33,5.26,0.9,0.69,4.05,3.24,0.84,3.38,3.96,2.7,3.01,3.64
August,,,,2.34,2.83,2.84,1.38,3.9,2.52,0.8,3.71,6,1.41,0.48,2.27,1.79,0.49,3.04,2.14,1.95,0,4.84,2.98,1.62,2.23,1.21,4.33,0.31,2.94,2.06,3.44,4.32,3.99,2.3,3.25,1,3.71,2.64,3.97,1.22,3.28
September,,,,2.42,3.35,3.21,2.59,5.57,1.08,0.56,3.03,2.26,2.43,1.98,1.86,4.77,3.25,2.21,1.51,1.34,1.07,0.44,1.9,1.85,3.11,2.14,4.04,1.31,1.7,1.71,3.39,3.27,3.72,2.12,2.29,1.77,3.19,3.25,5.21,0.07,2.7
October,,,,5.18,3.58,3,2.44,2.56,4.16,3.42,1.43,0.82,5.06,1.5,1.86,2.97,1.82,2.71,2.99,4.62,3.07,0.96,3.42,3.26,3.71,2.89,1.38,0.13,2.27,5.2,0.59,0.95,3.13,2.94,2.26,2.74,1.9,2.19,2.27,2.32,7.86
November,,,,1.32,3.08,2.09,5.67,3.42,2.54,,3.99,3.58,2.07,1.24,2.18,5.17,4.78,1.19,2.98,5.8,8,2.7,1.78,1.55,4.19,0.22,4.52,1.46,2.02,2.39,5.13,6.25,3.19,1.54,4.37,2.81,0.56,2.14,2.38,2.11,4.51
December,,,,2.96,3.73,2.41,0.38,3.37,2.27,5.05,2.89,0.89,0.67,0.53,6.47,2.88,2.18,3.06,2.67,1.19,1.53,1.81,2.78,1.36,1.42,2.67,2.52,2.51,2.66,1.58,1.82,1.63,2.96,0.64,2.25,2.84,3.99,2.27,3.11,4.3,5.65
Total,,,,29.55,33.22,29.51,28.28,36.26,29.75,,29.3,28.06,25.21,19.1,23.6,31.78,29.7,34.83,20.27,30.52,27.38,28.92,26.05,23.13,23.9,23.6,33.8,24.26,26.18,22.53,31.73,36.52,30.92,23.38,30.98,25.04,26.83,25.92,33.45,22.46,38.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow estimates kept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 Nov estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Dash=zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
