DARLINGTON BRINKBURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ277156,Long,-1.5721,Lat,54.5354,Elevation,193,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,,,,,,,,,,2.85,1.35,0.8,2.3,,1.55,2.3,0.5,4.12,1.87,1.14,0.42,0.84,0.75,2.8,3.3,2,3.4,,0.72,1,,0.3,1.2,1.1,1.61,4.09,1.17,,,
February,,,,,,,,,,1.28,2,1.6,2.35,,1.1,1.05,1.95,1.5,1.1,3.15,1.7,3.7,0.45,2.89,1.45,1.2,0.35,,1.1,0.9,,0,2.4,2.25,2.95,1,0.5,,,
March,,,,,,,,,,1.65,1.25,0.55,3,,0.54,0.15,2.75,2.1,0.7,2,1.05,3.11,1.73,1.65,3.05,1.5,1.85,,3.35,2.55,,1.46,0.84,0.65,0.76,2.15,1,,,
April,,,,,,,,,,1.2,0.75,3,2.4,,0.55,0.7,2.4,4.6,2.3,1.8,2.15,1.04,4.67,1.95,2.25,1.75,1.6,,2.55,2.1,0.95,2.42,1.25,0.5,1.35,1.8,0.77,,,
May,,,,,,,,,,3.05,0.65,0.7,1.4,,1.81,0.8,1.27,1.9,3.85,1.55,1.5,1.3,1.78,1.84,0.5,3.25,3.7,,0.53,1.85,2.1,1.9,2.53,2.35,2.45,1,0.4,,,
June,,,,,,,,,,1.25,1.6,3.9,3,,1,2.5,2.05,1.5,2.26,3.32,1.4,1.95,4.83,2.7,0.62,1.8,1.22,,2,0.15,2.1,0.45,3.53,0.85,3.96,2.02,3.16,,,
July,,,,,,,,,,1,0.45,4.07,4.35,,2.4,5.1,2.6,3.65,0.77,3.42,5.2,3.75,4.4,4.25,3.95,0.5,4.15,,3.75,2.01,1.66,4.65,1.52,2.15,1.6,5.76,2.2,,,
August,,,,,,,,,,1.55,2.1,0.95,4.85,,2.35,2.1,2,5.25,4.9,3.33,1.77,5.75,3.06,1.32,0.95,2,1.4,,1.75,3.01,4.9,4.18,3.88,1.85,2.4,2.42,1.27,,,
September,,,,,,,,,,4.02,0.55,4.4,2.5,,2.45,3.2,3.7,2.2,1.4,1.25,4.65,2.98,2.57,3.1,1.55,1.81,1.86,,1.15,0.57,2.11,1.75,1.97,1.55,0.54,0.57,3.05,,,
October,,,,,,,,,,2.8,4.7,1.5,3.95,,2.1,4.5,1.9,2.95,1.65,0.56,5.4,3,4.53,2,1.4,4,4.05,,0.45,3.85,1.25,3.3,3.59,1.23,4.95,3.55,4.12,,,
November,,,,,,,,,,2.25,1.9,0.8,3.8,,2,5.55,2.86,2.7,4.7,2.04,2.5,2.35,2.95,1.25,1.4,1.7,2.85,,3.4,1.25,3.55,2.35,1.09,1.93,0.86,2.95,1.07,,,
December,,,,,,,,,,2.85,2.35,1.2,2.9,,3.05,1.35,6.65,1.65,2.75,0.91,3.83,2.65,4.7,1.05,1.65,0.6,3.2,,0.95,1,1.1,3.05,0.75,2,1.53,2.02,3.07,,,
Total,,,,,,,,,,25.75,19.65,23.47,36.8,,20.9,29.3,30.63,34.12,28.25,24.47,31.57,32.42,36.42,26.8,22.07,22.11,29.63,,21.7,20.24,,25.81,24.55,18.41,24.96,29.33,21.78,,,
