PETERSFIELD (COLLYERS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,731/2,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.48,4.51,7.06,2.67,2.45,3.66,,,,,,
February,4.80,0.96,1.96,0.80,2.84,2.89,,,,,,
March,3.95,2.97,0.77,0.37,0.92,1.50,,,,,,
April,2.49,2.35,1.08,1.60,1.33,2.52,,,,,,
May,3.11,3.75,4.01,1.00,2.23,3.60,,,,,,
June,2.79,0.28,1.61,2.46,2.58,,,,,,,
July,2.84,1.74,2.40,2.05,3.72,,,,,,,
August,5.73,3.77,2.04,1.59,1.78,,,,,,,
September,0.19,2.19,1.62,2.63,2.00,,,,,,,
October,1.36,3.36,3.38,5.12,3.57,,,,,,,
November,3.83,2.13,2.81,6.13,1.16,,,,,,,
December,2.83,4.67,2.71,3.10,5.16,,,,,,,
Total,37.40,32.68,31.45,29.52,29.74,,,,,,,
Calc annual,37.40,32.68,31.45,29.52,29.74,14.17,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,,
