"LOCH GLASS",,,,,,,,,,,,
Grid ref,NH534701,Long,-4.461313,Lat,57.696744,,,,,,,
Station no,5775/37,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,3.28,,
February,,,,,,,,,,2.63,,
March,,,,,,,,,,0.74,,
April,,,,,,,,,,3.22,,
May,,,,,,,,,,1.55,,
June,,,,,,,,,,3.08,,
July,,,,,,,,,,3.92,,
August,,,,,,,,,,6.38,,
September,,,,,,,,,,3.26,,
October,,,,,,,,,,4.86,,
November,,,,,,,,,,3.02,,
December,,,,,,,,,,6.32,,
Total,,,,,,,,,,42.26,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.26,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
