ASHFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TR016453,Long,0.88247059,Lat,51.171396,Elevation,190,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,4.81,1.96,2.57,2.89,,1.68,1.55,2.38,3.26,3.35,5.9,3.16,4.32,6.37,5.21,4.55,1.38,1.65,2.75,6.14,4.6,1.51,2.84,5.48,7.61,4.36,2.46,2.26,5.01,0.95,4.54,1.8,1.52,4.06,6.51,5.42,3.94,2,5.1,1.44,0.98,4.47,2.12,4.47,5.59
December,,,,,,,3.73,3.31,2.23,4.16,,1.92,2.91,3.07,4.47,4.04,1.03,5.36,2.92,6.8,2.66,0.57,0.49,0.5,6.9,4.3,2.25,5.69,3.49,1.87,2.31,1.66,3.08,2.07,2.59,4.23,3.53,3.14,2.63,1.46,2.81,3.1,3.34,1.2,1.68,2.63,3.37,1.83,4.42,6.66,4.25
Total,,,,,,,,32.42,30.38,32.37,,,28.97,30.66,35.29,33.76,30.1,39.89,32.43,28,33.84,26.65,27.91,24.27,25.81,37.76,32.29,39.2,29.15,39.67,28.55,28.71,28.27,24.86,27.61,21.93,34.81,23.52,24.91,25.52,30.63,40.66,30.61,24.48,31.44,29.37,25.72,28.49,38.24,28.21,38.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR Jan 1920-Sep 1921 data estimated so removed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR 1945 Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
