"ASHFORD (INVICTA PRESS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,277,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.16,3.03,3.57,1.59,2.45,2.75,3.09,2.36,3.95,1.64,2.59,
February,0.68,0.32,2.08,3.93,1.20,3.99,2.58,4.09,1.40,0.87,1.45,
March,1.43,1.80,2.41,2.41,1.64,1.69,0.48,3.39,2.17,0.13,1.90,
April,3.13,1.76,2.71,2.19,3.15,2.57,4.21,2.14,2.33,1.34,1.69,
May,0.86,1.18,0.45,3.67,4.05,2.97,2.17,0.73,3.02,1.73,4.19,
June,1.83,0.17,2.08,0.72,1.55,0.30,2.28,3.65,2.66,1.62,0.79,
July,4.35,0.41,2.26,1.01,3.20,3.90,2.04,5.50,1.00,1.01,3.46,
August,1.57,1.86,2.16,1.64,3.24,1.94,2.32,3.91,1.51,2.25,3.11,
September,3.16,0.75,4.49,2.01,2.16,2.53,0.78,3.54,0.72,0.64,4.05,
October,1.02,0.82,2.30,6.04,4.92,3.73,3.22,2.06,6.43,3.60,2.74,
November,0.97,1.68,1.55,2.38,3.26,3.35,5.90,3.16,4.32,6.37,5.21,
December,3.98,1.92,2.91,3.07,4.47,4.04,1.03,5.36,2.92,6.80,2.66,
Total,26.14,15.70,28.97,30.66,35.29,33.76,30.10,39.89,32.43,28.00,33.84,
Calc annual,26.14,15.70,28.97,30.66,35.29,33.76,30.10,39.89,32.43,28.00,33.84,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
