"HORNSEA PROMENADE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3403/9,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.27,3.46,1.66,,,,,,,,
February,,0.16,2.76,3.83,,,,,,,,
March,,0.80,1.67,1.56,,,,,,,,
April,,0.93,0.96,,,,,,,,,
May,,2.37,1.01,,,,,,,,,
June,,0.22,0.77,,,,,,,,,
July,,0.95,5.50,,,,,,,,,
August,,2.82,2.29,,,,,,,,,
September,,0.64,2.17,,,,,,,,,
October,,1.16,1.71,,,,,,,,,
November,,2.70,1.82,,,,,,,,,
December,,2.06,2.48,,,,,,,,,
Total,,17.08,26.60,,,,,,,,,
Calc annual,0.00,17.08,26.60,7.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
