"HIGH WYCOMBE, HAZELMERE C.E.SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1014,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.88,2.36,3.59,2.24,4.73,1.29,3.69,
February,,,,,0.47,3.25,2.28,3.67,2.10,1.11,0.95,
March,,,,,1.45,0.68,0.26,2.45,1.93,0.06,1.71,
April,,,,,3.29,1.88,3.22,1.38,1.36,1.10,2.15,
May,,,,,3.75,2.71,2.29,1.16,1.84,3.08,2.10,
June,,,,,2.97,0.00,2.89,3.35,2.35,1.13,0.38,
July,,,,,4.19,4.14,2.39,4.45,2.72,0.88,2.97,
August,,,,,2.54,4.00,0.89,4.10,2.59,0.89,2.71,
September,,,,,3.62,3.15,1.45,5.58,1.15,0.35,3.85,
October,,,,,3.39,3.97,2.32,2.45,4.26,4.15,1.41,
November,,,,,2.78,1.83,4.95,3.53,2.39,6.02,4.69,
December,,,,,4.87,2.62,0.38,2.82,2.65,5.43,3.37,
Total,,,,,36.20,30.59,26.91,37.18,30.07,25.49,29.98,
Calc annual,0.00,0.00,0.00,0.00,36.20,30.59,26.91,37.18,30.07,25.49,29.98,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
