MARKET-HARBOROUGH-COVENTRY-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP727870,Long,-0.931065,Lat,52.476098,Elevation,270,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2492/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,1.74,1.32,1.26,1.42,0.87,3.48,3.24,2.72,5.76,2.37,3.5,2.9,3.74,1.97,1.72,1.57,1.66,4.19,0.99,0.61,2.16,2.17,0.93,1,2.16,3.41,1.02,2.6,3.58,4.06
February,,,,,,,,,,,,2.67,0.33,2.26,0.44,1.86,2.1,2.79,0.93,0.91,2.84,2.08,0.8,0.95,1.03,1.71,2.19,1.85,0.97,0.88,4.04,3.47,0.66,1.67,2.51,2.17,0.59,2.82,3.44,0.06,1.7
March,,,,,,,,,,,,0.1,1.52,2.61,1.3,0.46,1.45,2.84,0.18,1.6,2.2,3.1,1.32,1.06,0.29,0.64,1.13,5.12,0.66,1.42,1.07,3.39,2.89,0.98,2.45,2.58,0.86,0.34,1.85,2,1.79
April,,,,,,,,,,,,3.6,2.6,0.6,2.13,3.1,2.03,2.94,0.06,1.85,2.17,1.68,0.91,0.67,1.88,0.97,1.76,2.06,1.49,1.91,2.37,2.35,1.97,1.83,0.32,0.79,0.9,2.02,0.84,2.33,0.64
May,,,,,,,,,,,,2.4,4.1,1.2,1.13,0.64,1.51,3.37,1.55,0.98,1.17,2.84,2.96,1.89,0.94,1.67,1.74,1.38,2.9,1.66,2.17,2.84,2.7,1.24,1.84,3.49,0.55,1.49,1.73,0.52,0.92
June,,,,,,,,,,,1.45,1.35,0.6,1.42,0.59,3.36,4.37,1.12,1.31,2.37,0.81,1.49,0.14,2.66,2.42,2.39,4.99,1.38,1.64,0.54,2.07,1.68,0.9,4.14,2.43,2.49,3,1.67,4.64,1.12,2.98
July,,,,,,,,,,,2.9,2.36,2.86,1.23,1.16,0.45,5.21,1.59,2.59,3.58,3.04,4.72,1.48,1.1,1.89,2.09,1.75,1.98,1.71,2.12,2.27,1.06,0.29,2.74,1.96,0.26,2.78,2.4,3.94,1.79,3.16
August,,,,,,,,,,,2.17,3.17,2.2,0.83,1.39,2.39,1.03,1.55,2.99,5,0.24,3.26,2.51,1.87,1.71,1.39,3.85,0.05,3.73,1.37,1.53,4.12,4.18,2.9,3.94,0.63,4.54,2.58,2.37,1.21,
September,,,,,,,,,,,3.31,2.51,3.46,1.54,1.47,3.38,1.89,1.51,1.68,0.62,1.07,0.36,0.8,2.62,2.58,1.24,4.09,0.97,2.73,2.27,2.94,1.5,2.53,1.84,1.94,1.4,1.82,4.71,2.14,0.03,
October,,,,,,,,,,,1.59,0.45,2.81,2.31,1.22,2.71,1.39,2.15,2.25,3.81,3.44,1.88,3.04,1.97,2.52,2.84,1.08,0.22,2.42,5.13,0.57,0.66,2.56,2.42,2.86,1.41,1.37,1.06,1.98,2.07,
November,,,,,,,,,,,2.58,2.31,1.56,1.8,2.11,4.23,1.84,1.55,2.63,3.18,6.1,2.82,2.13,1.43,3.58,0.37,5.34,1.3,1.77,3.02,3.97,5.04,2.48,1.41,5.08,1.1,0.69,1.78,1.53,1.95,
December,,,,,,,,,,,2.44,0.82,0.53,0.35,4.13,2.7,1.65,1.77,3.14,1.18,1.95,0.85,1.85,0.81,1.37,2.49,2.41,2.08,2.23,1.59,1.32,1.9,2.23,0.69,3.08,1.64,3.39,2.23,2.5,4.51,
Total,,,,,,,,,,,,23.48,23.89,17.41,18.49,26.15,27.95,26.42,22.03,30.84,27.4,28.58,20.84,20.77,22.18,19.52,31.9,20.05,26.44,22.9,24.93,30.17,25.56,22.79,29.41,20.12,23.9,24.12,29.56,21.17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
