TAVISTOCK RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX481747,Long,-4.1448,Lat,50.553,Elevation,457,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,4.46,9.24,1.9,5.08,3.3,2.77,5.85,7.74,,,,,,,,,,,,5.69,7.4,4.41,5.8,1.29,7.51,7.74,7.39,7.19,2.98,3.7,5.87,8.82,4.4,3.51,5.39,5.7,8.65,1.89,1.87,5.81,5.3,1.34,2.26,5.69,5.35,5.43,6.05,8.04,5.53
February,,,5.2,2.01,6.79,10.52,7.54,2.07,4.14,4.95,,,,,,,,,,,,4.75,0.05,4.69,0.24,5.45,4.97,9.61,1.72,2.69,5.42,5.8,0.48,2.8,1.33,3.96,4.61,0.8,1.94,1.98,7.05,5.47,1.19,2.02,5.79,3.92,0.34,7.55,4.87,0.38,4.83
March,,,8.09,5.58,8.61,1.13,2.69,3.36,2.78,7.07,,,,,,,,,,,,1.56,3.17,5.32,3.8,1.28,4.45,5.4,0.44,1.71,3.65,3.81,3.71,1.15,0.26,1.47,2.3,8.24,2.25,1.87,3.16,5.8,4.84,1.34,4.95,1.81,1.68,6.15,1.54,6.24,2.27
April,,,0.32,6.24,2.15,1.72,1.74,2.59,1.86,3.38,,,,,,,,,,,,3.8,3.61,3.85,3.35,5.72,1.98,3.18,0.08,2.93,3.55,0.91,2.85,1.63,2.8,1.27,1.48,3.04,2.9,2.73,3.34,2.23,4.04,3.21,0.55,1.99,1.11,0.32,1.02,5.43,3.66
May,,,2.1,4.52,2.39,3.31,1.83,2.68,1.29,2.18,,,,,,,,,,,,3.62,5.35,2.12,1.98,1.91,0.54,2.89,4.39,1.26,1.78,2.4,7.2,5.31,0.74,5.36,4.84,3.35,3.08,3.82,1.97,3.54,2.99,4.62,4.98,5.69,1.23,3.03,4.75,0.86,2.78
June,,,7.58,1.67,2.11,2.4,2.89,3.43,2.34,1.06,,,,,,,,,,,,4.49,4.5,3.14,2.33,5.54,1.75,1.5,1.98,3.39,0.85,2.88,0.6,2.03,3.98,5.62,4.74,4.04,3.52,0.59,2.61,2.48,1.66,4.35,4.2,3.04,2.84,2.59,4.3,1.85,2.11
July,,1.07,3.51,0.29,5.99,5.15,1.91,3.72,4.89,1.87,,,,,,,,,,,,6.92,4.36,4.18,1.01,0.76,10.18,2.93,4.13,9.06,3.12,1.31,3.2,3.28,4.63,4.21,2.69,2.98,2.34,1.8,5.38,2.54,1.54,4.51,4.42,2.37,6.05,5.49,4.85,2.15,6.14
August,,3.93,11.23,1.44,4.16,2.38,4.62,8.71,3.22,4.39,,,,,,,,,,,,5.89,1.43,3.61,5.76,2.09,0.6,1.2,8.46,3.89,0.09,5.28,5.2,3.93,2.8,2.73,5.79,0.76,4.45,2.1,8.54,7.15,6.64,2.73,5.38,0.76,5.84,4.04,7.95,1.76,4.72
September,,2.67,1.56,3.05,2.88,1.75,2.36,2.67,8.77,3.57,,,,,,,,,,,,2.91,6.23,1.83,4.31,6.39,3.34,4.13,2.83,0.61,1.97,0.46,4.49,4.68,4,2.83,8.18,2.76,2.98,4.46,7.7,4.48,4.31,5.23,5.82,2.8,6.7,5.06,7.35,0.18,6.96
October,,4.29,5.81,4.56,3,4.68,9.15,7.61,3.89,2.43,,,,,,,,,,,,1.48,10.67,6.45,5.31,8.61,1.61,3.67,6.25,4.15,3.83,2.21,3.56,5.46,7.17,6.19,3.25,2.43,4.9,9.03,2.16,1.77,5.57,5.22,5.4,3.08,2.81,3.69,5.07,5.4,7.79
November,,5.73,3.94,6.75,6.05,3.89,8.3,2.95,5.05,4.57,,,,,,,,,,,,11.69,3.61,1.99,1.81,7.19,4.96,3.04,7.68,8.65,8.3,2.77,1.24,3.18,9.2,0.89,9.07,3.72,2.56,6.28,8.83,8.26,4.03,4.12,9.84,6.18,2.49,2.6,3.64,11.09,7.5
December,,12.03,7.7,3.89,11.32,11.81,4.85,1.88,9.84,10.04,,,,,,,,,,,,2.94,4.5,2.36,14.92,5.67,7.28,4.67,6,3.68,4.9,3.41,7.81,3.29,5.45,7.24,7.75,4.25,8.05,2.1,4.98,4.81,3.92,1.15,4.52,7.58,7.13,4.21,5.95,11.19,7
Total,,,61.5,49.24,57.35,53.82,51.18,44.44,53.92,53.25,,,,,,,,,,,,55.74,54.88,43.95,50.62,51.9,49.17,49.96,51.35,49.21,40.44,34.94,46.21,45.56,46.76,45.28,60.09,42.07,47.62,38.65,57.59,54.34,46.03,39.84,58.11,44.91,43.57,50.16,57.34,54.57,61.29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920s to be added,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
