LARGS (MIDDLETON FILTERS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS215624,Long,-4.850874,Lat,55.821752,Elevation,230,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5217/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,5.67,7.09,5.08,5.63,3.49,5.91,7.84,7.74,5.22,2.59,0.64,7.23,5.33,5.46,3.15,6.92,6.49,8.72,5.52,3.65,4.86,5.17,3.03,5.17,2.58,3.45,6.26,5.8,1.95,3.12
February,,,,,,,,,,,,4.84,0.01,5.29,0.8,5.87,2.9,6.11,3.02,6.9,1.73,5.14,1.63,4.73,2.02,6.48,3.99,1.01,4.85,5.06,4.64,3.47,2.36,2.53,5.42,2.84,1.71,3.88,3.53,2.12,4.14
March,,,,,,,,,,,,1.15,3.23,3.48,3.13,2.03,4.39,2.02,4.8,3.7,3.81,2.87,4.46,2.75,1.05,3.74,2.46,4.26,5.35,3.61,2.82,4.21,3.93,1.33,3.2,1.27,3.22,5.06,1.45,3.13,2.42
April,,,,,,,,,,,,2.2,4.06,3,4.23,3.28,1.55,2.7,0.44,3.27,2.75,2.05,2.6,4.52,3.27,2.06,2.62,6.47,3.33,7.11,3.67,2.65,2.35,3,3.05,4.72,1.29,2.57,1.88,3.55,4.77
May,,,,,,,,,,,,4.34,2.53,3.3,3.95,0.8,2.6,1.84,4.14,1.52,1.27,2.83,3.45,3.26,3.42,4.39,0.93,4.34,2.28,1.98,1.38,1.93,1.99,2.87,3.76,3.94,3.08,2.06,3.63,2.02,2.59
June,,,,,,,,,,,3.59,5.58,1.97,3.07,3.33,3.21,2.09,4.41,6.79,2.39,1.44,2.18,2.38,4.69,3.99,4.26,3.98,3.93,5.06,1.32,2.72,2.4,3.75,1.47,4.37,4.31,3.57,3.14,2.51,3.25,2.83
July,,,,,,,,,,,2.67,4.98,4.09,5.77,3.76,3.52,6.79,5.27,4.56,5.67,3.96,3.93,4.65,2.56,3.2,3.37,4.3,3.91,5.43,2.1,5.44,4.2,4.28,4.97,5.53,1.57,4.85,6.79,4.6,6.45,4.26
August,,,,,,,,,,,6.4,1.58,3.39,4.76,4.81,2.28,4.05,3.42,3.45,2.4,2.95,5.02,6.96,7.96,3.43,2.4,3.21,0,6.21,4.78,6.54,4.4,5.17,5.09,6.38,1.49,5.28,4.91,5.22,1.52,3.66
September,,,,,,,,,,,5.09,1.68,4.8,0.95,5.89,6.69,4.07,3.8,5.46,3.82,5.47,2.36,7.14,4.17,5.79,6.17,8.06,5.39,8.06,2.48,9.75,4.31,4.23,6.13,7.5,5.1,4.19,3.03,4.65,1.87,3.92
October,,,,,,,,,,,8.78,5.02,7.4,2.76,8.77,10.46,5.89,2.29,10.87,4.6,5.49,4.75,7.49,8.99,6.89,6.57,0.25,2.36,8.87,7.59,5,2.12,7.85,4.78,9.68,5.27,3.5,6.37,3.91,6.23,3.5
November,,,,,,,,,,,6.41,7.61,4.36,4.2,2.1,6.56,4.5,1.06,8.62,8.51,7.06,5.16,0.9,3.77,7.24,0.39,7.66,6.03,4.47,6.07,4.12,7.25,3.04,7.59,8.62,2.59,2.99,3.38,2.22,6.09,8.75
December,,,,,,,,,,,5.84,4.72,7.5,1.98,9.51,3.9,7.04,2.58,5.05,3.34,6.93,2.82,7.69,2.74,7.65,5.2,5.91,3.2,7.09,8.07,1.69,8.77,5.13,5.11,6.36,7.21,6.1,5.37,6.66,11.05,7.11
Total,,,,,,,,,,,,49.37,50.43,43.64,55.91,52.09,51.78,43.34,64.94,51.34,45.45,39.75,56.58,55.47,53.41,48.18,50.29,47.39,69.72,55.69,51.42,50.57,49.25,47.9,69.04,42.89,43.23,52.82,46.06,49.23,51.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 1956 not transcribed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
