"GLEN MUICK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5626,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.13,4.68,6.19,4.24,2.05,4.55,6.94,5.27,8.24,1.03,4.65,
February,3.81,0.72,3.58,11.58,2.03,7.71,3.99,1.36,2.67,0.95,1.60,
March,5.71,4.39,2.59,1.97,1.27,2.78,2.28,4.36,10.06,0.38,2.28,
April,4.30,1.62,4.21,2.66,2.28,4.60,3.66,3.62,1.78,1.93,3.80,
May,4.68,4.29,1.66,4.83,5.20,6.17,3.58,3.57,2.48,3.48,2.23,
June,1.23,1.02,1.62,1.06,2.28,0.62,4.92,4.41,4.29,2.01,2.48,
July,4.10,2.58,5.52,1.99,5.54,2.78,2.10,3.77,2.05,6.00,3.11,
August,4.09,3.06,2.61,6.40,5.28,2.87,1.90,5.31,6.29,3.57,7.58,
September,2.54,1.33,2.58,3.93,6.37,4.05,3.76,5.29,4.62,1.06,7.05,
October,7.17,2.25,1.95,5.70,4.53,4.23,5.56,5.75,6.37,5.43,6.51,
November,4.95,4.07,2.71,3.66,3.01,1.68,9.72,4.92,4.98,5.66,6.09,
December,6.23,3.14,5.81,3.85,7.96,3.82,1.16,2.95,2.42,10.12,6.63,
Total,53.94,33.15,41.03,51.87,47.80,45.86,49.57,50.58,56.25,41.62,54.01,
Calc annual,53.94,33.15,41.03,51.87,47.80,45.86,49.57,50.58,56.25,41.62,54.01,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
