"ABERDEEN KINGS COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5643,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,,,,,2.35,,,,
February,,,,,,,,0.50,,,,
March,,,,,,,,1.05,,,,
April,,,,,,,,1.10,,,,
May,,,,,,,,3.20,,,,
June,,,,,,,,1.14,,,,
July,,,,,,,,1.65,,,,
August,,,,,,,,1.05,,,,
September,,,,,,,,1.05,,,,
October,,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.09,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
