BALBRIGGAN ARDGILLAN NO 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IO2186661180,Long,-6.16025,Lat,53.586528,Elevation,211,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,2.7,0.84,1.5,2.21,2.38,3.7,1.18,2.41,1.88,3.44,3.13,3.59,1.93,3.56,2.45,1.49,3.07,0.59,1.85,1.13,3.39,1.07,3.55,5.08,0.88,2,1.32,1.72,2.65,2.89,4.49,3.33,2.7,1.9,3.93,2.19,3.93,2.44,3.52,1.92,4.13,2.08,2.07,1.68,3.05,1.02,4.24,2.95,3.14,,
February,0.96,0.17,1.8,2.92,1.99,0.62,1.51,1.34,1.79,1.86,3.24,0.95,2.44,2.21,4.04,0.64,1.34,2.02,1.43,0.46,2.84,2.39,2.83,0.7,2.21,3.09,2.83,1.82,2.97,1.65,1.8,0.76,1.93,5.57,0.48,3.79,2.73,2.67,2.9,4.13,1.12,1.85,0.23,2.52,0.09,3.3,1.86,4.69,0.68,,
March,2.45,1.05,0.86,0.66,1.22,2.88,3.38,3.16,0.83,0.8,0.83,1.86,1.54,3.86,2.06,3.01,1.16,1.93,2.79,3.16,1.33,1.78,3.08,1.98,2.07,0.75,2.76,2.54,1.27,2.18,2.31,2.34,1.48,1.33,1.49,0.53,0.94,3.27,4.18,0.42,3.95,2.19,1.25,2.04,2.19,0.77,1.83,3.27,,,
April,1.1,2.94,0.96,1.14,3.17,2.33,0.83,3.61,3.13,2.07,1.8,0.98,1.99,1.04,1.11,1.58,1.44,2.5,2.1,3.5,1.91,1.53,1.12,3.33,1.33,1.78,1.38,1.47,1.56,1.25,2.94,0.78,2.69,3.56,2.81,2.14,1.71,1.12,1.39,1.32,1.12,1.97,2.29,1.14,1.73,2.82,1.49,1.84,,,
May,2.01,2.53,4.38,2.22,2.51,0.14,0.28,0.87,2.65,2.24,2.04,1.33,2.96,2.56,2.95,1.29,3.03,2.51,2.2,1.4,2.21,1.11,1.01,3.04,1.9,1.44,6.26,3.31,2.52,1.51,3.04,2.36,0.82,1.65,3.19,4.06,1.79,1.09,1.13,1.76,1.62,2.93,3.77,1.96,1.51,1.45,1.72,1.07,,,
June,1.86,2.28,1.99,1.83,1.42,2.67,2.32,3.5,1.75,1.36,2.66,1.78,2.14,1.86,1.2,1.24,2.6,3.45,1.49,1.85,4.62,3.09,3.58,1.29,1.38,1.44,2.47,1.11,1.47,2.55,2.44,0.11,1.2,1.05,2.2,0.16,2.3,2.26,4.42,1.31,1.49,4.39,1.17,1.58,1.5,3.58,3.27,1.28,,,
July,1.97,2.62,2.63,1.8,3.5,4.69,7.03,1.41,0.52,3.73,3.64,1.64,2.68,3.34,2.27,1.03,1.16,1.21,3.06,3.15,2.81,2.2,3.27,1.16,2.56,5.57,1.85,2.55,3.2,0.66,5.27,4.05,2.93,2.62,3.56,3.11,2.86,3.48,1.3,1.77,3.72,3.72,4.19,1.79,0.59,0.68,5.4,2.19,,,
August,2.78,5.86,5.39,4.15,2.55,5.06,1.21,4.5,4.61,4.15,6.11,2.85,2.79,3.43,3.95,6.89,2.96,1.89,1.99,1.01,4.31,2.34,6.21,0.41,3.28,3.26,1.89,6.79,2.23,2.33,1.98,3.61,3.88,5.46,4.12,2.17,3.79,4.77,3.25,4.35,4.64,3.73,2.69,1.02,3.08,1.98,1.37,1.92,,,
September,1.88,2.01,2.63,1.03,0.11,0.38,5.27,2.31,2.13,2.74,1.04,3.43,2.85,3.14,2.82,0.96,0.97,0.68,3.84,1.75,0.77,0.81,0.75,5.54,1.07,0.65,1.83,1.26,4.91,1.99,1.4,1.54,2.45,2.68,5.88,2.53,1.76,3.87,1.21,0.33,5.76,3.95,2.01,1.22,3.6,4.11,3.25,1.98,,,
October,0.82,3.53,3.24,0.89,4.57,2.98,1.65,2.37,4.89,0.77,2.67,2.62,2.12,3.56,0.55,1.05,3.92,4.12,2.54,4.07,1.49,3.75,1.88,4.03,2.05,4.57,7.33,3.21,2.77,2.29,6.05,2.54,1.28,2.43,2.2,2.58,2.28,3.78,3.72,2.85,3.29,1.2,2.74,3.12,2.77,2.52,1.35,3.75,,,
November,5.17,2.93,3.4,1.34,1.82,4.01,0.92,2.7,3.93,1.89,4.53,5.05,3.23,2.7,1.67,4.05,3.03,2.86,1.75,1.1,3.72,3.45,1.49,2.69,3.08,2.7,5.04,2.23,2.27,2.12,2.43,3.73,0.5,2.23,2.38,1.95,3.63,3.63,4.13,4.08,3.64,6.65,0.99,1.35,1.76,5.3,3.21,2.36,,,
December,2.4,4.39,1.34,2.73,2,2.92,4.85,2.6,1.41,4.37,2.81,2.27,1.46,2.44,2.06,1.87,2.45,2.61,3.39,4.76,5.31,4.51,2.33,1.95,6.69,4.29,3.01,2.33,3.3,5.21,2.89,2.37,2.45,2.76,4.3,1.37,0.71,2.35,3.8,5.83,4.02,1.25,4.54,1.98,5.86,2.5,2.42,2.5,,,
Total,26.1,31.15,30.12,22.92,27.24,32.38,30.43,30.78,29.52,29.42,34.5,28.35,28.13,33.7,27.13,25.1,27.13,26.37,28.43,27.34,34.71,28.03,31.1,31.2,28.5,31.54,37.97,30.34,31.12,26.63,37.04,27.52,24.31,33.24,36.54,26.58,28.43,34.73,34.95,30.07,38.5,35.91,27.94,21.4,27.73,30.03,31.41,29.8,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 total arithmetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
