"DUNFORD BRIDGE RES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3162/9,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,0.84,3.29,8.39,2.51,4.58,6.80,5.06,3.48,4.64,,
February,,5.57,1.96,2.58,3.94,3.17,6.74,7.26,7.65,8.47,,
March,,9.73,5.60,1.40,3.84,1.80,2.54,4.14,6.91,1.89,,
April,,2.30,4.54,2.06,1.78,1.54,2.37,7.20,2.54,2.89,,
May,,1.37,5.34,2.62,3.14,3.29,2.49,2.44,1.69,6.52,,
June,,2.26,3.66,4.83,2.70,0.89,6.21,2.39,0.23,1.36,,
July,,4.94,4.56,1.94,1.07,2.39,5.70,6.39,0.58,0.93,,
August,,3.32,3.34,4.79,2.62,5.89,6.34,2.91,3.35,2.43,,
September,3.27,5.13,4.21,6.58,3.35,0.60,7.23,4.35,4.28,9.30,,
October,6.60,1.61,8.25,8.39,4.53,8.30,3.19,4.77,6.67,4.05,,
November,4.59,6.78,1.51,6.12,6.06,5.48,7.96,1.41,4.82,6.27,,
December,3.56,3.52,4.26,4.88,3.54,1.54,7.72,5.40,11.99,7.36,,
Total,,47.37,50.52,54.58,39.08,39.47,65.29,53.72,54.19,56.11,,
Calc annual,18.02,47.37,50.52,54.58,39.08,39.47,65.29,53.72,54.19,56.11,,
Difference,NaN,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,,
