"DUNFORD BRIDGE RES.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3162/9,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,5.45,5.12,7.70,10.68,6.99,8.13,5.76,14.59,3.29,4.30,,
February,7.40,1.72,5.35,3.81,7.42,10.01,3.62,5.71,3.90,10.08,,
March,7.33,4.12,2.83,1.01,1.85,2.89,8.34,2.53,2.56,2.87,,
April,3.70,2.95,3.80,3.64,3.25,2.27,-999.00,3.05,6.03,5.66,,
May,3.90,4.13,3.53,4.19,4.29,2.69,3.84,2.74,3.07,3.11,,
June,1.75,1.20,4.21,2.94,4.43,4.74,3.30,5.38,1.10,2.16,,
July,2.14,5.75,2.43,3.54,2.13,5.20,2.25,1.73,3.28,3.03,,
August,6.91,6.07,6.40,5.38,3.85,5.40,0.36,5.56,3.76,4.14,,
September,0.68,3.71,5.07,6.32,2.87,8.03,2.49,2.43,2.10,7.76,,
October,6.81,8.30,2.90,6.24,8.85,2.35,1.33,3.44,4.98,3.35,,
November,4.44,1.99,4.81,-999.00,0.88,10.96,8.64,2.58,9.90,8.28,,
December,4.01,5.19,3.41,6.12,4.16,5.34,7.44,5.37,12.19,3.24,,
Total,54.52,50.25,52.44,63.59,50.97,68.07,53.23,55.11,56.16,57.98,,
Calc annual,54.52,50.25,52.44,53.87,50.97,68.01,47.37,55.11,56.16,57.98,,
Difference,0.00,0.00,0.00,9.72,0.00,0.06,5.86,0.00,-0.00,-0.00,,
