BRIGHTON DYKE ROAD,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,480,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.86,4.04,1.47,2.42,4.05,3.73,2.26,5.09,1.35,3.08,
February,,0.53,2.59,4.28,0.51,3.39,3.53,3.22,1.37,1.78,1.58,
March,,1.37,1.47,2.47,1.69,0.56,0.49,3.23,2.10,0.08,1.72,
April,,0.91,3.04,3.47,2.62,3.56,3.60,1.98,3.33,0.78,1.93,
May,1.18,1.77,0.86,2.90,3.76,3.53,3.63,0.90,1.27,1.94,2.01,
June,2.06,0.01,1.08,0.58,2.78,0.09,3.67,3.69,2.85,2.73,0.86,
July,4.65,0.42,2.94,3.16,3.58,4.49,1.95,2.07,2.13,1.75,2.55,
August,1.38,1.71,2.71,2.63,2.92,2.53,3.42,4.74,1.94,2.58,3.87,
September,2.26,0.75,2.21,2.91,3.31,3.07,0.68,6.06,0.83,0.75,2.63,
October,2.00,0.89,0.75,6.48,5.27,4.06,2.59,2.30,7.41,3.69,2.54,
November,2.20,2.08,1.71,1.94,3.30,3.39,6.83,3.43,3.99,8.93,5.64,
December,3.10,2.29,3.14,3.21,4.15,4.82,0.55,4.37,3.95,6.20,2.88,
Total,,15.59,26.54,35.50,36.31,37.54,34.67,38.25,36.26,32.56,31.29,
Calc annual,18.83,15.59,26.54,35.50,36.31,37.54,34.67,38.25,36.26,32.56,31.29,
Difference,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
