"HEYDOUR VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2535,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.42,,,,,,,,,,,
February,3.53,,,,,,,,,,,
March,0.57,,,,,,,,,,,
April,3.26,,,,,,,,,,,
May,4.43,,,,,,,,,,,
June,2.72,,,,,,,,,,,
July,4.54,,,,,,,,,,,
August,4.22,,,,,,,,,,,
September,3.18,,,,,,,,,,,
October,0.72,,,,,,,,,,,
November,2.65,,,,,,,,,,,
December,1.09,,,,,,,,,,,
Total,33.33,,,,,,,,,,,
Calc annual,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
