ST ALBANS (GORHAMBURY),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,926,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.92,2.29,3.33,1.47,,2.63,3.41,2.51,4.33,1.85,3.46,
February,0.51,0.17,2.67,4.10,,4.26,2.29,4.06,2.08,0.91,1.09,
March,1.61,1.11,2.33,2.52,,0.89,0.23,2.55,2.30,0.08,1.36,
April,4.44,1.63,4.14,1.45,,1.53,3.06,1.80,0.79,1.39,2.42,
May,1.55,1.16,1.60,1.68,,2.33,1.72,1.70,1.48,2.92,2.73,
June,1.88,0.17,1.16,0.46,,0.09,3.49,3.97,2.35,1.18,0.56,
July,5.03,0.13,4.45,3.29,,4.53,2.74,2.39,2.43,2.58,2.58,
August,1.22,1.89,3.45,2.27,,3.73,1.02,4.17,1.99,0.51,2.57,
September,1.92,3.01,2.62,2.30,,3.41,1.80,5.43,0.83,0.27,3.32,
October,1.66,0.76,1.23,4.78,,3.28,2.63,2.36,4.20,4.28,1.56,
November,1.57,1.96,1.51,1.55,,2.06,5.14,2.99,3.26,7.07,4.78,
December,2.69,1.64,3.20,2.97,,2.15,0.43,3.47,2.82,6.46,2.86,
Total,27.00,15.92,31.69,28.84,,30.89,27.96,37.40,28.86,29.50,29.29,
Calc annual,27.00,15.92,31.69,28.84,0.00,30.89,27.96,37.40,28.86,29.50,29.29,
Difference,0.00,-0.00,0.00,0.00,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
