"GLASGOW (VICTORIA PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5179,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.31,6.31,4.26,3.86,4.87,4.48,5.04,5.10,8.70,1.22,4.51,
February,5.72,1.17,3.14,4.26,0.82,3.06,4.16,2.61,3.68,1.88,0.21,
March,3.84,6.11,1.83,1.76,0.83,1.18,2.50,2.81,3.71,0.83,2.57,
April,1.73,0.62,2.23,3.66,2.30,4.49,2.61,2.34,1.36,0.93,1.21,
May,4.51,1.90,3.27,1.94,3.93,5.78,3.08,2.79,2.01,2.48,1.32,
June,2.81,0.55,1.66,1.10,1.72,0.43,2.36,4.52,5.20,3.04,2.94,
July,3.14,3.88,2.28,3.62,3.23,1.82,2.76,3.69,1.84,2.67,4.01,
August,4.66,5.81,3.13,5.42,4.15,2.95,2.92,6.42,2.85,5.74,5.29,
September,2.53,1.32,1.98,6.45,4.38,3.06,2.91,5.92,2.75,1.38,4.13,
October,1.54,4.70,2.05,5.00,2.93,3.34,5.79,5.11,5.95,5.80,5.85,
November,4.39,3.13,2.49,3.35,2.75,0.72,6.04,3.71,4.48,5.92,4.25,
December,4.07,5.60,3.82,3.16,6.04,3.40,1.48,1.46,3.80,7.96,3.64,
Total,44.25,41.10,32.14,43.58,37.95,34.71,41.65,46.48,46.33,39.85,39.93,
Calc annual,44.25,41.10,32.14,43.58,37.95,34.71,41.65,46.48,46.33,39.85,39.93,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
