WEST LINTON WOODLEA COTTAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT159507,Long,-3.341126,Lat,55.742351,Elevation,801,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,2.39,2.33,2.51,2.09,4,2.48,2.54,3.37,4.08,6.79,3.17,2.48,2.83,2.9,4.07,3.36,7.16,1.09,4.87,2.81,6.03,3.79,3.58,1.95,4.11,4.34,5.12,5.14,1.72,1.59,4.36,3.12,3.57,3.93,2.71,3.41,6.31,3.61,2.22,3.58,3.14,1.1,3.6,2.06,2.39,4,2.12,1.09,3.42
February,,,2.12,1.94,2.88,2.97,3.7,0.91,3.66,1.3,3.56,0.88,2.76,4,1.13,4.37,3.56,1.72,3.21,1.33,0.76,3.32,0.29,3.21,0.2,3.63,3.2,4.86,1.46,3.22,1.24,3.36,1.26,2.86,1.74,3.9,2.76,2.78,2.8,2.54,3.66,2.73,1.08,1.06,2.16,1.76,1.85,2.83,2.81,0.93,2.78
March,,,2.22,2.91,3.36,2.08,3.97,1.77,0.84,2.38,2.73,3.91,1.89,1.23,0.66,3.29,2.27,2.99,2.12,0.56,2.17,1.59,3.07,1.21,4.07,1.49,2.39,3.88,1.89,3.53,3.56,2.34,2.31,1.63,0.61,2.37,2.13,5.03,2.02,1.57,2.95,3.29,1.21,0.65,1.82,1.34,1.97,2.76,1.44,1.1,1.89
April,,,0.5,2.54,1.82,1.81,3.43,2.37,0.66,3.05,1.85,1.1,1.81,3.39,1.43,4.48,2.28,2.68,0.94,1.45,1.4,2.45,3.8,2.2,3.93,3.24,1.47,1.22,0.5,1.78,2.67,1.52,1.58,1.98,1.87,1.54,0.92,4.61,2.95,2.61,3.95,3.03,1.43,2.57,1.32,1.15,1.04,1.49,1.74,2.18,1.71
May,,,1.44,2.14,2.25,1.24,4.53,1.64,2.38,0.74,2.3,1.93,2.66,2.4,3.54,4.67,3.58,2.04,1.45,1.57,1.29,3.51,3.36,1.94,2.37,0.86,0.53,2.31,4.02,0.81,3.77,3.38,2.5,3.73,3.22,4,1.35,3.31,2.06,1.98,1.83,3.04,1.57,2.24,4.59,2.75,1.45,1.61,2.54,1.97,1.3
June,,,3.94,2.16,1.39,1.35,2.89,2.2,0.88,2.41,1.37,0.55,1.92,1.41,2.16,0.55,3.24,3.69,4.5,2.63,2.55,5.07,1.1,1.81,2.09,2.79,1.62,1.81,4.4,1.77,1.18,1.34,1.18,3.43,3.48,2.6,2.69,3.06,4.94,0.93,2.58,1.83,2.63,1.4,2.62,1.29,2.65,1.88,2.43,2.14,1.22
July,,,2.03,0.56,1.85,6.32,4.74,1.45,2.8,1.12,3.25,2.95,3.92,3.85,3.54,1.85,2.9,3.09,2.83,4.27,3.28,4.58,3.42,4.44,2.94,1.55,6.38,4.19,3.09,3.45,5.7,2.5,2.89,2.99,2.34,2.82,3.74,2.56,2.67,1.98,4.02,2.9,2.52,4.26,3.43,1.66,4.96,3.78,6.37,3.22,2.6
August,,,3.2,1.54,2.69,3.06,3.24,5.33,2.19,2.24,6.58,5.88,2.31,5.76,3.1,3.05,3.15,6.9,4.85,4.7,6.56,3.81,0.91,1.88,3.66,1.83,2.08,4.16,2.17,1.32,1.67,4.36,3.07,3.69,3.2,3.82,3.42,0.11,7.51,3.46,3.54,4.66,3.74,2.07,5.35,1.78,6.23,3.62,3.64,0.73,3.76
September,,,3.44,2.07,0.78,2.01,2.35,2.87,5.22,3.68,1.89,2.28,2.15,3.31,3.69,4.16,4.04,7.3,3.08,0.68,4.77,1.2,3.96,1.97,2.82,4.6,3.65,2.27,2.87,2.12,4.44,1.11,3.52,2.06,4.37,5.16,4.55,2.01,4.2,1.82,6.97,1.85,2.4,2.73,5.16,2.63,2.54,2.08,3.88,0.96,1.72
October,,,3.93,2.25,1.62,2.29,6.03,3.95,4.28,2.56,1.23,4.49,2.18,3.79,3.5,2.62,4.48,4.8,4.01,4.01,4.81,2.54,5.71,2.82,5.96,7.44,3.82,4.74,7.63,3.07,3.26,3.73,4.99,5.53,3.06,4.19,0.57,1.47,3.07,5.14,2.88,0.58,2.56,1.71,6.83,2.58,2.33,2.96,1.91,3.44,2.81
