"BLOFELD & BRUNDALL, BRADESTONE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4119,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.77,2.27,1.37,2.34,1.72,3.44,1.01,2.44,1.07,2.24,,
February,0.81,0.07,2.01,2.24,1.09,0.88,0.47,2.17,1.22,1.27,,
March,2.69,1.79,1.34,0.54,0.81,1.86,3.02,2.33,2.18,1.99,,
April,0.95,1.25,2.24,0.10,2.08,1.20,1.43,1.81,1.22,2.88,,
May,1.50,3.60,1.52,0.97,2.73,1.09,0.73,0.91,2.78,1.97,,
June,2.81,0.78,3.92,1.11,2.43,0.85,2.24,2.23,3.22,0.89,,
July,4.12,4.71,2.94,2.43,4.14,3.21,1.00,0.67,2.00,1.87,,
August,2.68,3.90,3.34,1.83,2.17,3.45,1.64,1.27,1.68,0.76,,
September,0.92,1.25,2.12,1.15,1.68,0.46,3.63,3.94,0.17,3.29,,
October,2.05,3.60,7.62,1.47,2.85,4.00,3.38,0.94,2.48,2.30,,
November,3.90,2.15,1.41,3.48,2.59,2.67,1.48,1.54,3.00,2.72,,
December,0.76,2.98,1.22,2.00,3.03,1.80,3.25,1.82,2.31,1.76,,
Total,25.96,28.35,31.05,19.66,27.32,24.91,23.28,22.07,23.33,23.94,,
Calc annual,25.96,28.35,31.05,19.66,27.32,24.91,23.28,22.07,23.33,23.94,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
