NORWICH-BRUNDALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TG329082,Long,1.43986,Lat,52.62231,Elevation,66,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,1.72,3.44,1.01,2.44,1.07,2.24,2.74,0.74,1.18,1.68,1.51,0.93,3.94,1.72,0.98,0.64,1.98,1.75,2.2,2.92,2.29,3.09,1.63,2.15,2.62,2.42,2.48,1.83,5.05,,,,,,,,
February,,,,,1.09,0.88,0.47,2.17,1.22,1.27,2.92,2.16,0.77,0.34,3.17,1.43,2.58,1.77,2,0.6,1.98,1.8,1.25,0.68,1.52,2.91,3.84,1.14,1.11,3.2,0.94,0.44,1.59,,,,,,,,
March,,,,,0.81,1.86,3.02,2.33,2.18,1.99,1.09,1.98,1.07,1.73,1.93,1.82,2.16,1.39,2.56,2.65,0.78,2.48,2.31,2.02,2.86,1.52,,2.51,0.84,2.12,1.06,1.01,2.1,,,,,,,,
April,,,,,2.08,1.2,1.43,1.81,1.22,2.88,1.3,2.26,1.31,2.52,0.86,2.06,0.7,3.21,2.66,1.42,2.19,1.41,0.29,1.9,0.8,0.77,1.98,2.67,3.43,1.73,3.95,1.67,2.59,,,,,,,,
May,,,,0.97,2.73,1.09,0.73,0.91,2.78,1.97,1.87,0.86,4.39,1.58,1.8,1.41,4.4,2.57,2.02,1.3,3.85,1.36,0.69,0.96,1,2.34,1.91,0.47,0.66,1.02,2.8,1.36,0.75,,,,,,,,
June,,,,1.11,2.43,0.85,2.24,2.23,3.22,0.89,2.7,1.55,2.34,2.45,0.68,3.13,2,2.91,0.83,2.75,1.8,2.39,2.99,0.8,1.48,1.27,3.2,1.64,1.12,1.52,2.27,0.92,1.5,,,,,,,,
July,,,,2.43,4.14,3.21,1,0.67,2,1.87,1.72,1.19,2.11,5.37,1.85,0.65,0.53,1.3,3.29,2.85,4.54,1.02,3.78,2.7,3.32,4.29,1.06,3.18,4.02,2.88,3.18,0.38,7.25,,,,,,,,
August,,,,1.83,2.17,3.45,1.64,1.27,1.68,0.76,4.35,0.87,3.37,2.72,2.17,2.27,1.25,1.13,2.66,1.8,1.34,0.56,11.18,1.64,0.71,2.88,2.76,4.55,2.45,1.96,1.45,2.47,1.12,,,,,,,,
September,,,,1.15,1.68,0.46,3.63,3.94,0.17,3.29,0.89,0.86,1.38,3.69,1.78,2.02,1.25,0.43,1.97,1.49,1.33,2.06,2.63,1.45,1.66,1.08,1.85,1.83,4.85,0.9,2.61,1.44,3.06,,,,,,,,
October,,,,1.47,2.85,4,3.38,0.94,2.48,2.3,2.26,2.07,1.34,4.21,1.2,4.14,3.17,3.9,1.63,3.62,1.44,3.25,1.85,3.3,2.06,2.16,2.39,3.28,2.57,3.24,0.86,1.29,1.76,,,,,,,,
November,,,,3.48,2.59,2.67,1.48,1.54,3,2.72,2.17,2.38,1.42,1.87,2,1.95,4.25,2.48,1.66,1.34,4.42,2.85,3,1.86,3.06,3.4,2.66,1.97,1.75,2.4,0.77,2.17,2,,,,,,,,
December,,,,2,3.03,1.8,3.25,1.82,2.31,1.76,2.98,4.14,1.62,1.28,2.55,1.15,3.73,2.6,1.28,4.67,4.2,3.51,2.25,0.63,5.63,3.58,3.14,1.51,3.41,4.51,3,2.09,2.86,,,,,,,,
Total,,,,,27.32,24.91,23.28,22.07,23.33,23.94,26.99,21.06,22.3,29.44,21.5,22.96,29.96,25.41,23.54,25.13,29.85,24.44,34.42,20.86,26.39,29.29,,26.9,28.83,27.9,25.37,17.07,31.63,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911 Aug Gauge moved less than 200yds North to Blofield Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 Mar estimated (record burnt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
