"BRUNDALL BLOFIELD ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4119,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.48,1.83,5.05,,,,,,,,,
February,0.94,0.44,1.59,,,,,,,,,
March,1.06,1.01,2.10,,,,,,,,,
April,3.95,1.67,2.59,,,,,,,,,
May,2.80,1.36,0.75,,,,,,,,,
June,2.27,0.92,1.50,,,,,,,,,
July,3.18,0.38,7.25,,,,,,,,,
August,1.45,2.47,1.12,,,,,,,,,
September,2.61,1.44,3.06,,,,,,,,,
October,0.86,1.29,1.76,,,,,,,,,
November,0.77,2.17,2.00,,,,,,,,,
December,3.00,2.09,2.86,,,,,,,,,
Total,25.37,17.07,31.63,,,,,,,,,
Calc annual,25.37,17.07,31.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
