"SWINDON, COMMONWEAL SECONDARY SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1537,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.19,3.73,
February,,,,,,,,,,0.73,0.61,
March,,,,,,,,,,0.17,1.48,
April,,,,,,,,,,1.05,2.02,
May,,,,,,,,,,1.89,1.27,
June,,,,,,,,,2.58,1.44,1.19,
July,,,,,,,,,2.60,1.68,2.26,
August,,,,,,,,,2.10,1.33,1.89,
September,,,,,,,,,1.61,0.25,3.57,
October,,,,,,,,,4.07,3.90,1.79,
November,,,,,,,,,2.64,6.41,4.97,
December,,,,,,,,,3.05,6.56,3.07,
Total,,,,,,,,,,26.60,27.85,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.65,26.60,27.85,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
