"LINCOLN (BURTON ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2557/3,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.37,1.49,3.58,1.60,2.45,
February,,,,,,,1.47,1.57,1.16,0.93,0.36,
March,,,,,,,0.58,1.87,1.94,0.32,2.23,
April,,,,,,,2.59,2.01,0.77,0.66,3.27,
May,,,,,,,1.79,1.19,1.76,0.89,1.46,
June,,,,,,,3.27,2.99,1.72,1.14,1.67,
July,,,,,,,1.56,2.41,0.99,1.04,4.25,
August,,,,,,,2.31,3.58,1.96,2.06,2.83,
September,,,,,,,1.16,3.34,0.31,0.44,3.93,
October,,,,,,,1.95,1.74,4.07,2.68,1.86,
November,,,,,,,2.65,2.26,2.52,4.60,2.84,
December,,,,,,,0.60,2.24,1.64,3.39,2.24,
Total,,,,,,,22.30,26.69,22.42,19.75,29.39,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,22.30,26.69,22.42,19.75,29.39,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
